"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"MFSL","EQ","25-Oct-2017","        572.90","        575.00","        578.00","        557.10","        575.50","        574.95","        569.68","     486498","           277148894.15","       9164","     291638","         59.95"
"MFSL","EQ","26-Oct-2017","        574.95","        573.40","        581.50","        563.55","        576.00","        573.90","        572.87","     591087","           338616131.70","      14881","     380663","         64.40"
"MFSL","EQ","27-Oct-2017","        573.90","        578.50","        581.50","        552.95","        555.00","        555.00","        564.64","     556260","           314088193.65","      10656","     330835","         59.47"
"MFSL","EQ","30-Oct-2017","        555.00","        556.05","        590.95","        556.05","        582.50","        581.50","        577.76","    1094798","           632526593.55","      26147","     528353","         48.26"
"MFSL","EQ","31-Oct-2017","        581.50","        583.50","        593.50","        575.00","        584.40","        587.00","        584.75","     470384","           275055074.70","      10878","     225374","         47.91"
"MFSL","EQ","01-Nov-2017","        587.00","        587.00","        590.05","        572.85","        575.00","        578.55","        579.29","     315471","           182748720.90","      15265","     157335","         49.87"
"MFSL","EQ","02-Nov-2017","        578.55","        575.50","        587.00","        573.55","        584.70","        581.20","        578.54","     339881","           196633290.65","      12773","     235934","         69.42"
"MFSL","EQ","03-Nov-2017","        581.20","        584.20","        585.00","        567.50","        568.00","        569.50","        576.37","     416429","           240017378.90","      12855","     292334","         70.20"
"MFSL","EQ","06-Nov-2017","        569.50","        569.50","        574.00","        562.25","        563.40","        567.25","        565.91","     318028","           179974545.50","      10344","     178179","         56.03"
"MFSL","EQ","07-Nov-2017","        567.25","        567.50","        567.60","        546.00","        548.10","        551.80","        555.79","     814253","           452553338.60","      22127","     586416","         72.02"
"MFSL","EQ","08-Nov-2017","        551.80","        558.50","        558.50","        540.95","        545.90","        544.70","        550.79","     545387","           300394843.85","      22877","     294828","         54.06"
"MFSL","EQ","09-Nov-2017","        544.70","        547.50","        555.00","        543.65","        553.75","        550.55","        548.97","     418421","           229701678.40","      31352","     268259","         64.11"
"MFSL","EQ","10-Nov-2017","        550.55","        550.55","        565.90","        547.95","        555.70","        556.20","        558.38","     502943","           280832199.45","      20853","     252371","         50.18"
"MFSL","EQ","13-Nov-2017","        556.20","        560.00","        572.50","        550.20","        563.00","        562.40","        561.53","    1366453","           767305561.30","      26248","     554661","         40.59"
"MFSL","EQ","14-Nov-2017","        562.40","        560.00","        569.90","        551.25","        563.45","        564.60","        561.01","     376777","           211373878.25","       8103","     161764","         42.93"
"MFSL","EQ","15-Nov-2017","        564.60","        563.40","        563.40","        548.65","        550.05","        550.85","        552.97","     320045","           176976347.40","      20286","     210333","         65.72"
"MFSL","EQ","16-Nov-2017","        550.85","        552.00","        555.70","        541.70","        550.00","        546.30","        546.69","     653440","           357227582.80","      21445","     379187","         58.03"
"MFSL","EQ","17-Nov-2017","        546.30","        552.55","        578.05","        552.00","        567.90","        572.35","        569.13","    1121729","           638412992.85","      30541","     524181","         46.73"
"MFSL","EQ","20-Nov-2017","        572.35","        567.60","        571.05","        563.10","        564.80","        565.30","        566.49","     363850","           206117503.65","       9632","     208493","         57.30"
"MFSL","EQ","21-Nov-2017","        565.30","        564.90","        587.50","        563.60","        575.50","        575.65","        576.51","     948092","           546587672.10","      22141","     521015","         54.95"
"MFSL","EQ","22-Nov-2017","        575.65","        577.90","        588.65","        576.30","        583.00","        585.55","        581.05","     712948","           414259097.90","      14287","     492422","         69.07"
"MFSL","EQ","23-Nov-2017","        585.55","        573.00","        573.00","        561.00","        562.55","        566.80","        567.60","     845708","           480025330.05","      25349","     461031","         54.51"
"MFSL","EQ","24-Nov-2017","        566.80","        568.00","        573.50","        560.55","        565.90","        562.45","        568.06","     369398","           209840663.55","      14562","     251461","         68.07"
"MFSL","EQ","27-Nov-2017","        562.45","        568.00","        569.15","        560.10","        563.80","        565.15","        565.36","     161930","            91549169.70","       6829","      60400","         37.30"
"MFSL","EQ","28-Nov-2017","        565.15","        565.00","        568.10","        552.80","        555.00","        556.15","        560.58","     183081","           102632457.55","       5675","      83035","         45.35"
"MFSL","EQ","29-Nov-2017","        556.15","        555.50","        558.80","        550.00","        550.85","        552.15","        554.23","     263869","           146243552.25","      16285","     132657","         50.27"
"MFSL","EQ","30-Nov-2017","        552.15","        555.00","        559.90","        542.10","        546.90","        547.95","        550.94","     886989","           488677810.60","      32296","     408842","         46.09"
"MFSL","EQ","01-Dec-2017","        547.95","        548.00","        555.45","        545.85","        547.00","        547.15","        550.52","     296651","           163311527.55","      23930","     187315","         63.14"
"MFSL","EQ","04-Dec-2017","        547.15","        547.50","        552.95","        533.10","        547.15","        546.50","        538.02","     616600","           331740392.45","      21949","     400087","         64.89"
"MFSL","EQ","05-Dec-2017","        546.50","        541.35","        548.10","        533.60","        543.55","        544.25","        538.55","     628187","           338311123.35","      17087","     389799","         62.05"
"MFSL","EQ","06-Dec-2017","        544.25","        542.00","        544.00","        525.60","        526.70","        529.75","        537.10","     938548","           504098023.10","      20727","     614408","         65.46"
"MFSL","EQ","07-Dec-2017","        529.75","        530.75","        543.85","        520.15","        541.00","        542.35","        533.59","     730062","           389555308.40","      19148","     380108","         52.07"
"MFSL","EQ","08-Dec-2017","        542.35","        541.00","        555.90","        538.30","        552.50","        552.30","        544.80","    1294024","           704978349.50","      15201","    1084792","         83.83"
"MFSL","EQ","11-Dec-2017","        552.30","        553.95","        564.90","        549.80","        555.20","        556.65","        557.92","     275495","           153704813.30","       7056","     106147","         38.53"
"MFSL","EQ","12-Dec-2017","        556.65","        557.00","        566.80","        550.40","        560.00","        562.35","        559.70","     486752","           272434690.05","      13518","     238513","         49.00"
"MFSL","EQ","13-Dec-2017","        562.35","        564.70","        564.70","        550.50","        555.15","        555.05","        556.02","     619000","           344179275.05","       7187","     454637","         73.45"
"MFSL","EQ","14-Dec-2017","        555.05","        555.10","        559.65","        547.10","        552.95","        552.15","        551.16","     209353","           115386646.40","       8570","      95703","         45.71"
"MFSL","EQ","15-Dec-2017","        552.15","        555.00","        558.80","        551.00","        556.00","        556.05","        554.92","     474667","           263402587.60","      18376","     334575","         70.49"
"MFSL","EQ","18-Dec-2017","        556.05","        551.55","        562.00","        536.00","        557.10","        557.05","        555.92","     542639","           301662200.70","      13570","     345567","         63.68"
"MFSL","EQ","19-Dec-2017","        557.05","        557.95","        572.40","        555.45","        569.35","        568.80","        566.46","     587174","           332609543.60","      23035","     334535","         56.97"
"MFSL","EQ","20-Dec-2017","        568.80","        563.50","        581.20","        563.50","        573.65","        575.10","        574.59","     297519","           170951585.70","      10746","     151980","         51.08"
"MFSL","EQ","21-Dec-2017","        575.10","        574.00","        593.90","        573.60","        591.00","        590.65","        585.02","     616437","           360630793.15","      22813","     389940","         63.26"
"MFSL","EQ","22-Dec-2017","        590.65","        593.00","        594.50","        585.60","        588.00","        591.30","        589.41","     860958","           507458226.30","      14293","     722041","         83.86"
"MFSL","EQ","26-Dec-2017","        591.30","        590.00","        599.40","        584.30","        586.50","        586.85","        591.55","     370398","           219109973.30","      18451","      86570","         23.37"
"MFSL","EQ","27-Dec-2017","        586.85","        589.50","        611.25","        585.85","        606.05","        606.60","        600.85","     624439","           375191285.90","      21856","     340828","         54.58"
"MFSL","EQ","28-Dec-2017","        606.60","        607.00","        611.15","        595.55","        601.30","        599.90","        604.28","    1684331","          1017814993.30","      28438","    1306298","         77.56"
"MFSL","EQ","29-Dec-2017","        599.90","        601.00","        606.00","        583.85","        587.00","        592.50","        592.25","     594703","           352215418.85","      17047","     376912","         63.38"
"MFSL","EQ","01-Jan-2018","        592.50","        590.00","        601.35","        587.45","        597.10","        597.05","        598.39","     273396","           163596442.05","       7224","     151846","         55.54"
"MFSL","EQ","02-Jan-2018","        597.05","        596.50","        604.75","        581.20","        584.05","        584.60","        589.40","    1060073","           624805831.65","      16404","     698868","         65.93"
"MFSL","EQ","03-Jan-2018","        584.60","        585.00","        592.15","        578.70","        583.15","        584.10","        583.78","     953859","           556842858.45","      20318","     550004","         57.66"
"MFSL","EQ","04-Jan-2018","        584.10","        586.95","        596.55","        583.25","        589.00","        589.60","        588.69","    2120682","          1248430888.30","      38047","    1607803","         75.82"
"MFSL","EQ","05-Jan-2018","        589.60","        590.00","        592.15","        583.25","        588.55","        588.90","        587.26","     613079","           360039227.05","      19969","     333536","         54.40"
"MFSL","EQ","08-Jan-2018","        588.90","        588.90","        598.00","        585.60","        589.75","        588.50","        589.10","     480514","           283071777.05","      18904","     282178","         58.72"
"MFSL","EQ","09-Jan-2018","        588.50","        590.05","        593.00","        581.00","        583.45","        584.65","        586.58","     274229","           160858499.70","       8983","     165684","         60.42"
"MFSL","EQ","10-Jan-2018","        584.65","        580.10","        581.65","        563.00","        574.85","        574.45","        572.62","     844535","           483600903.95","      17587","     298284","         35.32"
"MFSL","EQ","11-Jan-2018","        574.45","        575.40","        578.55","        573.00","        573.40","        574.95","        575.02","     587229","           337667943.75","      22055","     415040","         70.68"
"MFSL","EQ","12-Jan-2018","        574.95","        575.00","        578.90","        560.00","        570.35","        569.50","        567.69","     506228","           287382415.20","      12298","     263171","         51.99"
"MFSL","EQ","15-Jan-2018","        569.50","        568.00","        575.50","        554.35","        556.85","        556.80","        561.42","     769022","           431745951.25","      24422","     557667","         72.52"
"MFSL","EQ","16-Jan-2018","        556.80","        556.20","        566.00","        552.10","        559.00","        559.35","        561.02","     493994","           277140894.65","      15593","     247758","         50.15"
"MFSL","EQ","17-Jan-2018","        559.35","        559.35","        565.00","        548.00","        555.00","        555.70","        554.58","     323142","           179208181.20","      30228","     168023","         52.00"
"MFSL","EQ","18-Jan-2018","        555.70","        559.90","        559.95","        542.10","        548.00","        549.65","        551.84","     504969","           278662124.60","      42990","     305834","         60.56"
"MFSL","EQ","19-Jan-2018","        549.65","        550.85","        558.30","        545.05","        546.40","        548.40","        551.19","     434624","           239559005.70","      18871","     248094","         57.08"
"MFSL","EQ","22-Jan-2018","        548.40","        546.25","        556.15","        542.50","        544.00","        544.35","        547.96","     443023","           242758319.80","      10713","     279010","         62.98"
"MFSL","EQ","23-Jan-2018","        544.35","        545.00","        550.00","        537.00","        537.00","        540.90","        544.85","     666593","           363190562.00","      15234","     518243","         77.75"
"MFSL","EQ","24-Jan-2018","        540.90","        537.60","        542.65","        515.00","        521.05","        520.70","        526.65","    1285099","           676800557.15","      31595","     797399","         62.05"
"MFSL","EQ","25-Jan-2018","        520.70","        521.10","        541.80","        521.10","        537.00","        537.30","        534.82","    1305759","           698342952.80","      29121","     933334","         71.48"
"MFSL","EQ","29-Jan-2018","        537.30","        536.00","        539.80","        522.15","        523.70","        523.75","        530.13","     494357","           262071710.75","      20005","     311760","         63.06"
"MFSL","EQ","30-Jan-2018","        523.75","        523.00","        533.65","        517.60","        529.90","        527.75","        524.04","    1470772","           770745171.05","      14571","    1219849","         82.94"
"MFSL","EQ","31-Jan-2018","        527.75","        532.90","        538.85","        526.65","        534.50","        534.25","        532.68","     643910","           342999580.15","      17251","     388631","         60.35"
"MFSL","EQ","01-Feb-2018","        534.25","        535.00","        551.35","        533.85","        537.50","        540.70","        539.62","    1539894","           830960582.55","      21339","    1116902","         72.53"
"MFSL","EQ","02-Feb-2018","        540.70","        537.50","        557.35","        528.00","        545.50","        544.65","        545.10","     621205","           338616322.40","      13372","     266050","         42.83"
"MFSL","EQ","05-Feb-2018","        544.65","        540.65","        540.65","        524.10","        527.30","        530.55","        532.59","     340575","           181388276.35","      12957","     162735","         47.78"
"MFSL","EQ","06-Feb-2018","        530.55","        510.00","        533.00","        508.50","        524.00","        525.95","        514.07","     763928","           392709758.30","       9669","     578677","         75.75"
"MFSL","EQ","07-Feb-2018","        525.95","        526.00","        534.80","        512.90","        513.00","        515.35","        526.69","     745041","           392405518.00","       8173","     566916","         76.09"
"MFSL","EQ","08-Feb-2018","        515.35","        515.80","        526.75","        510.15","        518.00","        519.25","        520.02","     295347","           153585265.15","       4699","     177838","         60.21"
"MFSL","EQ","09-Feb-2018","        519.25","        518.00","        535.90","        513.20","        524.05","        528.35","        528.07","     950063","           501698900.60","      15776","     510894","         53.77"
"MFSL","EQ","12-Feb-2018","        528.35","        528.35","        539.30","        516.65","        524.45","        524.45","        530.73","     370469","           196618627.70","      10353","     119664","         32.30"
"MFSL","EQ","14-Feb-2018","        524.45","        528.40","        531.10","        515.00","        515.50","        518.05","        522.50","     338108","           176661090.00","      14360","     189122","         55.94"
"MFSL","EQ","15-Feb-2018","        518.05","        517.70","        523.20","        513.15","        520.60","        518.45","        518.02","     596947","           309229237.90","      10279","     381717","         63.94"
"MFSL","EQ","16-Feb-2018","        518.45","        521.00","        522.35","        486.10","        499.00","        500.75","        506.26","    1379325","           698293467.70","      15132","     845320","         61.29"
"MFSL","EQ","19-Feb-2018","        500.75","        501.05","        504.45","        485.65","        494.10","        497.00","        494.47","     329677","           163015561.00","       8031","      54841","         16.63"
"MFSL","EQ","20-Feb-2018","        497.00","        497.00","        502.45","        493.00","        498.50","        499.35","        499.63","     530226","           264918453.20","      11755","     360658","         68.02"
"MFSL","EQ","21-Feb-2018","        499.35","        498.30","        503.50","        495.25","        499.20","        499.70","        498.90","     462360","           230669151.00","       7816","     377964","         81.75"
"MFSL","EQ","22-Feb-2018","        499.70","        492.65","        503.60","        491.65","        497.00","        494.95","        496.88","     394421","           195979603.35","       6208","     260783","         66.12"
"MFSL","EQ","23-Feb-2018","        494.95","        496.00","        508.95","        495.95","        498.60","        498.00","        499.69","     336370","           168080846.75","       5731","     170452","         50.67"
"MFSL","EQ","26-Feb-2018","        498.00","        500.50","        512.00","        499.15","        508.00","        509.00","        506.41","     967784","           490099141.25","       8287","     774072","         79.98"
"MFSL","EQ","27-Feb-2018","        509.00","        511.35","        511.60","        495.00","        498.50","        497.95","        503.37","     304603","           153329140.50","       7791","     160436","         52.67"
"MFSL","EQ","28-Feb-2018","        497.95","        498.00","        501.50","        492.50","        493.15","        495.45","        496.70","     277015","           137592041.50","      10530","     127734","         46.11"
"MFSL","EQ","01-Mar-2018","        495.45","        495.90","        501.00","        492.10","        492.20","        494.95","        496.26","     118748","            58930384.55","       3987","      43373","         36.53"
"MFSL","EQ","05-Mar-2018","        494.95","        494.95","        496.65","        480.00","        483.80","        483.60","        483.73","     275625","           133328508.05","       7696","     126614","         45.94"
"MFSL","EQ","06-Mar-2018","        483.60","        485.00","        494.00","        484.10","        491.00","        490.20","        488.40","     638482","           311831586.10","      11074","     497248","         77.88"
"MFSL","EQ","07-Mar-2018","        490.20","        491.40","        491.40","        476.00","        485.00","        481.00","        482.54","     300971","           145231199.15","      10271","     168862","         56.11"
"MFSL","EQ","08-Mar-2018","        481.00","        482.25","        485.60","        471.75","        475.00","        480.40","        479.36","     464055","           222450732.65","      19955","     291370","         62.79"
"MFSL","EQ","09-Mar-2018","        480.40","        479.70","        486.00","        472.25","        475.00","        475.05","        476.03","     610258","           290501178.85","      15139","     403415","         66.11"
"MFSL","EQ","12-Mar-2018","        475.05","        479.00","        481.75","        467.00","        470.00","        470.00","        472.00","     273159","           128930366.85","      10012","     190194","         69.63"
"MFSL","EQ","13-Mar-2018","        470.00","        471.10","        480.00","        468.70","        471.00","        471.35","        474.71","     329312","           156327934.10","       9406","     167365","         50.82"
"MFSL","EQ","14-Mar-2018","        471.35","        469.00","        471.00","        452.50","        459.00","        457.60","        459.39","     417607","           191845379.10","      13817","     216774","         51.91"
"MFSL","EQ","15-Mar-2018","        457.60","        455.00","        464.30","        455.00","        456.70","        458.75","        460.35","     400308","           184280063.05","       7362","     229202","         57.26"
"MFSL","EQ","16-Mar-2018","        458.75","        460.00","        462.95","        442.85","        446.50","        447.25","        451.05","     522399","           235628518.95","      12827","     300235","         57.47"
"MFSL","EQ","19-Mar-2018","        447.25","        448.20","        448.35","        427.40","        434.00","        430.20","        437.24","     426381","           186430864.25","      10231","     214683","         50.35"
"MFSL","EQ","20-Mar-2018","        430.20","        431.00","        440.55","        417.30","        427.25","        425.25","        426.85","     821143","           350508591.20","      17618","     485475","         59.12"
"MFSL","EQ","21-Mar-2018","        425.25","        432.00","        440.95","        427.80","        436.60","        435.50","        433.72","     771180","           334479490.10","      34349","     460177","         59.67"
"MFSL","EQ","22-Mar-2018","        435.50","        436.80","        443.55","        426.00","        439.20","        439.15","        433.38","     932912","           404308087.10","      21676","     573153","         61.44"
"MFSL","EQ","23-Mar-2018","        439.15","        428.00","        456.15","        428.00","        447.00","        447.05","        445.43","    1489017","           663255427.65","      30145","     887952","         59.63"
"MFSL","EQ","26-Mar-2018","        447.05","        448.50","        465.60","        443.10","        455.00","        456.65","        452.42","     810364","           366628861.25","      22525","     452917","         55.89"
"MFSL","EQ","27-Mar-2018","        456.65","        455.95","        469.60","        455.05","        464.00","        465.50","        462.41","     610931","           282502667.90","      14341","     322783","         52.83"
"MFSL","EQ","28-Mar-2018","        465.50","        467.00","        467.00","        448.50","        452.25","        453.45","        455.34","    1005153","           457691267.90","      21208","     638760","         63.55"
"MFSL","EQ","02-Apr-2018","        453.45","        452.25","        479.00","        444.45","        464.50","        460.40","        455.93","     271056","           123581831.30","       5454","     117104","         43.20"
"MFSL","EQ","03-Apr-2018","        460.40","        462.00","        468.85","        456.05","        462.50","        464.50","        461.55","     438736","           202499313.75","      17712","     255554","         58.25"
"MFSL","EQ","04-Apr-2018","        464.50","        463.00","        470.35","        446.00","        448.50","        450.65","        461.22","     558536","           257606486.35","      19047","     318528","         57.03"
"MFSL","EQ","05-Apr-2018","        450.65","        455.00","        463.50","        451.45","        459.00","        458.95","        457.23","     373812","           170919347.30","      13159","     163667","         43.78"
"MFSL","EQ","06-Apr-2018","        458.95","        458.50","        461.55","        449.95","        454.00","        452.45","        453.31","     202784","            91923531.80","       7301","      87147","         42.98"
"MFSL","EQ","09-Apr-2018","        452.45","        456.10","        459.00","        453.05","        454.50","        454.80","        455.78","     249405","           113673708.70","      11397","     150182","         60.22"
"MFSL","EQ","10-Apr-2018","        454.80","        459.50","        462.95","        455.85","        459.55","        457.85","        458.13","     200750","            91969200.85","       5605","     107345","         53.47"
"MFSL","EQ","11-Apr-2018","        457.85","        463.50","        463.55","        454.85","        455.00","        456.10","        457.40","     223031","           102014776.40","       7341","     115014","         51.57"
"MFSL","EQ","12-Apr-2018","        456.10","        452.00","        460.80","        448.10","        450.00","        450.65","        454.59","     299270","           136044485.25","       9163","     175990","         58.81"
"MFSL","EQ","13-Apr-2018","        450.65","        447.00","        450.60","        433.00","        434.00","        434.80","        439.04","     387024","           169917381.40","      12510","     196311","         50.72"
"MFSL","EQ","16-Apr-2018","        434.80","        433.00","        437.65","        424.00","        425.45","        425.65","        427.24","     514265","           219712445.35","      20690","     331145","         64.39"
"MFSL","EQ","17-Apr-2018","        425.65","        425.60","        439.60","        425.60","        430.00","        430.85","        433.89","    1424675","           618151587.95","      28168","     911882","         64.01"
"MFSL","EQ","18-Apr-2018","        430.85","        434.10","        440.00","        427.30","        437.00","        436.00","        434.89","     320745","           139487260.60","      14596","     134068","         41.80"
"MFSL","EQ","19-Apr-2018","        436.00","        437.00","        454.00","        428.30","        452.15","        448.65","        438.33","     870698","           381649868.10","      16255","     647270","         74.34"
"MFSL","EQ","20-Apr-2018","        448.65","        449.00","        498.10","        448.90","        475.05","        478.65","        474.75","    3770258","          1789931681.65","      57260","    1582592","         41.98"
"MFSL","EQ","23-Apr-2018","        478.65","        473.65","        509.00","        472.00","        500.85","        500.50","        497.85","    1886785","           939327243.50","      48480","     725380","         38.45"
"MFSL","EQ","24-Apr-2018","        500.50","        504.25","        526.40","        498.50","        526.35","        522.40","        516.51","    2072523","          1070475473.45","      53125","     983230","         47.44"
"MFSL","EQ","25-Apr-2018","        522.40","        522.00","        522.00","        499.25","        502.80","        502.65","        506.27","     743566","           376444833.75","      23934","     349708","         47.03"
"MFSL","EQ","26-Apr-2018","        502.65","        504.00","        514.15","        499.45","        510.00","        506.85","        505.73","     255777","           129352964.25","       7903","      56545","         22.11"
"MFSL","EQ","27-Apr-2018","        506.85","        504.05","        521.55","        504.05","        512.80","        508.40","        514.17","     335538","           172523590.80","      10881","      74950","         22.34"
"MFSL","EQ","30-Apr-2018","        508.40","        508.30","        519.65","        506.20","        518.50","        515.70","        514.33","     281017","           144536548.20","      10001","     142250","         50.62"
"MFSL","EQ","02-May-2018","        515.70","        513.65","        527.85","        508.10","        509.45","        511.10","        518.34","     792661","           410864010.40","      31280","     274528","         34.63"
"MFSL","EQ","03-May-2018","        511.10","        508.00","        516.00","        495.00","        511.35","        511.65","        509.40","     214887","           109463955.10","       9733","      93038","         43.30"
"MFSL","EQ","04-May-2018","        511.65","        511.50","        520.00","        502.80","        504.90","        508.85","        512.89","     409092","           209819765.30","      14125","     233734","         57.13"
"MFSL","EQ","07-May-2018","        508.85","        508.85","        512.65","        504.00","        508.80","        509.10","        508.81","     136588","            69497996.45","      10088","      59043","         43.23"
"MFSL","EQ","08-May-2018","        509.10","        508.50","        528.60","        504.50","        524.00","        523.05","        518.72","     675124","           350200186.90","      18922","     298164","         44.16"
"MFSL","EQ","09-May-2018","        523.05","        525.00","        531.50","        510.70","        514.40","        514.00","        520.98","     580302","           302327658.95","      31972","     255062","         43.95"
"MFSL","EQ","10-May-2018","        514.00","        515.50","        528.00","        512.55","        515.20","        516.15","        522.70","    1311984","           685774503.90","      25523","     571448","         43.56"
"MFSL","EQ","11-May-2018","        516.15","        518.00","        522.35","        510.85","        514.00","        515.00","        516.19","     384427","           198439070.65","      14879","     262404","         68.26"
"MFSL","EQ","14-May-2018","        515.00","        515.30","        515.30","        492.75","        498.55","        498.85","        502.37","     250388","           125787577.55","       8322","     110604","         44.17"
"MFSL","EQ","15-May-2018","        498.85","        493.00","        508.45","        492.30","        497.20","        502.20","        503.52","     278291","           140125382.15","      13297","     134787","         48.43"
"MFSL","EQ","16-May-2018","        502.20","        498.00","        501.25","        485.75","        488.50","        489.80","        493.23","     289243","           142663953.85","       8961","     168504","         58.26"
"MFSL","EQ","17-May-2018","        489.80","        485.00","        490.40","        478.05","        488.95","        488.30","        487.15","     490179","           238788470.85","      16895","     291492","         59.47"
"MFSL","EQ","18-May-2018","        488.30","        487.50","        491.00","        478.00","        488.55","        488.15","        487.57","     503607","           245544857.05","      15947","     222864","         44.25"
"MFSL","EQ","21-May-2018","        488.15","        492.00","        492.00","        456.35","        470.65","        460.60","        467.05","     318892","           148939340.20","       9294","     160945","         50.47"
"MFSL","EQ","22-May-2018","        460.60","        463.20","        478.40","        459.65","        475.00","        474.60","        472.49","     202533","            95695561.50","       7247","      72363","         35.73"
"MFSL","EQ","23-May-2018","        474.60","        473.00","        490.00","        463.70","        470.00","        466.25","        472.61","     407005","           192355696.15","       9092","     253191","         62.21"
