1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-0.0082438171,-0.0088495575,0.0162037037,-0.0064112839,-0.0123353193,0.0126182965,0.0070047257,-0.0031670625,-0.0050083472,-0.0737116765,-0.0224358974,-0.0084951456,-0.0004658867,-0.0461502675,0.0013679111,-0.0066815384,-0.0276617954,0.0308952168,-1.61E-05,0.0183246073
-0.0026299311,-0.0100558659,-0.0017391304,-0.0025711072,0.0214320907,-0.016025641,0.0011047874,0.0135014506,-0.0092670598,-0.022,-0.0246305419,-0.0390920555,-0.0014515293,0.0313640665,0.0182967771,-0.0053609161,0.0162587712,-0.0258711217,-0.000249859,-0.0324324324
-0.008589112,-0.0131597566,-0.0108409024,-0.0125284738,-0.0097844113,0.0042553191,-0.0114794623,-0.0136289091,-0.0076400679,-0.0259917921,0,0.0124533001,-0.0148358586,-0.0283609064,-0.0086347988,0.0062777909,-0.0207896576,0.0075793463,-0.0161592832,0.0120160214
0.0091364205,0.002962754,-0.0027912443,-0.0085329833,-0.015664477,-0.0096670247,0.0002031351,-0.0167902938,0.0476960388,-0.0075809786,-0.0099502488,0.0092535472,0.011338812,-0.0278651043,0.0115474729,-0.0041955628,-0.0241545894,0.0121665887,-0.013581159,-0.0218281037
-0.0148609171,0.0152820228,0.0032215551,-0.0131338321,0.0021010169,-0.0197152245,0.0168425257,-0.0463898917,-0.0351464435,-0.0461427541,-0.005,-0.0169385194,-0.0184881072,-0.0314434509,0.003003337,-0.0013446013,0.0111464968,0.011928981,0.0121046114,0.0027210884
-0.0257980456,-0.0310843719,-0.0213879749,-0.000499002,-0.0150998123,-0.0339750849,-0.0389031053,-0.010702992,-0.1085343228,-0.0327624721,-0.0638297872,-0.0676490288,-0.0436777796,-0.0904318011,-0.041956421,-0.003522367,-0.0291332848,0.0072523639,-0.0512444716,-0.123853211
0.030444669,-0.0158614668,-0.0165729056,-0.0061924686,-0.0058349065,-0.0085665334,-0.059151009,-0.0248036894,0.0155251142,-0.015117158,-0.0180505415,-0.0368055556,-0.0024386189,-0.0015023071,0.0141681901,0.0027506971,-0.0099301214,-0.0265761945,-0.0149362127,0
-0.0542016247,-0.0143173432,-0.0223845795,-0.0139148142,-0.0191517272,-0.03,-0.0013570014,-0.0251070082,-0.0301034807,-0.0425531915,-0.0278293135,-0.0162314749,-0.0112655532,-0.0519245965,-0.0100403924,-0.0263117027,-0.0299242424,-0.0087460785,0.0004810173,-0.0348101266
0.0062202223,-0.0175728447,-0.0188470067,-0.0183169172,0.0161748258,-0.0083036773,0.0212506282,0.0012760799,0.0166512488,0.00859375,-0.0037243948,0.045148248,0.0025715564,0.0361747266,-0.001560423,0.0081253404,0.0460704607,-0.0205685457,-0.0063900013,0.0125
-0.0078698146,0.0062686567,-0.0039751948,0.001552795,0.0062414501,0.0146113384,0.0431736218,0.0213549797,0.0118829982,0.0214067278,0.0306859206,0.0268852459,0.0112210491,0.0487451488,0.0223189061,0.0199274288,0.0502745367,0.0075108329,0.0076165853,0.0243902439
-0.0165423729,-0.0290277991,0.0058488776,-0.0168421053,-0.0066270763,-0.0221027479,0.0569429599,-0.0049573293,0.0126353791,-0.0061538462,-0.0072727273,0.0148578811,-0.007462271,-0.0001035036,-0.0076292416,0.0039044039,0.0213266163,0.0172234314,0.0024310336,0.0295857988
0.0082033351,0.0293679189,-0.0023768024,0.0136701852,0.0060735672,0.0094674556,-0.0219463754,0.015141215,0.0186005314,0.0114068441,0.024822695,0.0942071387,0.0192790825,0.0132264324,0.0182224707,0.0036493616,-0.017948718,-0.0074363619,0.0212105447,0.0058823529
0.0134005573,-0.0469798658,0.0006334125,0.01533481,-0.0137010059,0.0035377358,-0.0241719497,0.0057146368,0.0182608696,-0.0436507937,-0.0162162162,-0.0376442016,0.0194398329,-0.0048750449,0.000391127,-0.0051580493,0.0108217788,-0.0123540199,0.0067513765,-0.0194902549
-0.0027940394,-0.0017198249,0.0266646116,-0.0032478632,-0.0099842354,-0.0204572804,-0.0235971822,0.0014113027,-0.0249554367,-0.0260586319,-0.0296846011,-0.0204460967,0.0021375514,-0.01215395,-0.007373635,0.0004838372,-0.0015241321,0.0007715305,-0.0031100235,-0.0075528701
-0.0136210384,-0.0256574727,-0.0145426114,-0.0051546392,-0.0022823034,-0.012797075,-0.0038667874,-0.0145044821,-0.0218579235,-0.0310663308,-0.0074766355,-0.0074906367,-0.0155758168,-0.0351631808,0.0037570796,0.0057937861,-0.0323426573,-0.0353469795,-0.0031282764,-0.0231839258
-0.0054237288,0.0008011537,0.0018729515,-0.003621314,-0.0029051853,0.0054545455,0.0035406831,0.0009328938,-0.0036563071,-0.0710431655,-0.0018726592,-0.0164974619,0.0061488673,0.0106914894,0.0049659636,0.0004113819,-0.0285919799,-0.0075452716,0.0300372055,-0.0302547771
0.0014893041,-0.0108519598,0.0254031031,0.0051466804,0.0049058257,0.0178571429,-0.0011120378,0.0340042055,0.009057971,0.0487596236,0.0055865922,-0.0247074122,-0.0064053849,0.0159128978,-0.0021248043,-0.0058575697,0.0300017443,0.004706118,0.0044284209,-0.0015948963
-0.013307724,0.0116856091,-0.0033577534,0.0025667351,0.004100506,-0.0108303249,-0.0040474529,-0.0113622554,-0.001814882,0.005952381,0.0018587361,-0.0301406564,0.0088771722,-0.0119716072,0.0099097603,0.0095803794,0,0.0007004203,-0.0086428055,0
-0.0165969317,0.0118633344,0.0031948882,0.001537673,-0.0106692532,-0.0233990148,-0.0159157775,-0.0066055046,0.018699911,0.0150753769,-0.0189393939,-0.0254120879,-0.0054092065,-0.0237527115,-0.0199322417,0.0014296875,-0.0261320924,-0.009596929,0.0007798177,-0.0096618357
0.0047196002,0.0227237595,0.027374963,0.0079661017,0.0050881656,0.0115642118,0.0005668332,-0.0040530582,0.0393498717,0.0148514851,0.0185873606,0.0041039672,0.0105967353,0.030443241,0.0168757633,-0.0056226316,0.0368901914,0.006124498,0.0248754207,0.034214619
0.0318505577,0.0082783995,0.0152994317,-0.011659808,0.0264753608,0.0024286582,0.023996404,0.0067097719,0.0274542429,-0.0008257638,0.0110294118,0.0108254398,0.0047405987,0.006996293,-0.0103196859,-0.0014826789,-0.0010353753,0.021611002,0.0331774312,0.0183206107
0.0013421017,0.0030567018,-0.007486788,0.0005141388,-0.0155247181,0.0231316726,-0.0050738488,0.0035254072,0.0098846787,-0.0323955669,-0.0074074074,-0.0109439124,0.0124145187,-0.0116733573,-0.0064348611,0.0031640673,-0.0200668896,-0.022190983,0.0054218039,-0.0218408736
-0.0071640984,-0.0150480918,-0.0329037149,0.0035860656,-0.0197222959,-0.0047675805,-0.0043630017,-0.007902959,0.0311252993,0.0400981997,-0.015037594,-0.0202372645,0.0042428369,0.008224632,0.0168155836,0.0023315855,-0.0162790698,-0.0050459179,0.0517584752,-0.0126382306
0.00229265,-0.0038934745,-0.0201082753,-0.001025641,-0.0179150162,-0.0102347983,-0.0005587763,-0.0073438657,-0.0153970827,-0.0074196208,-0.0211132438,-0.0070274069,-0.0064846057,-0.0187319885,-0.0073233453,0.0022413784,-0.0023310023,-0.0010102031,-0.0169221999,-0.009569378
-0.0531174549,-0.0258827289,-0.0232668566,-0.0053273758,-0.0064329075,-0.0060569352,0.0250263884,-0.0016071208,-0.0189925681,-0.0227655987,0,-0.0281791908,-0.0262958554,-0.0180375964,-0.0050002809,-0.0122256093,-0.0084990958,-0.0234698098,-0.0122472533,-0.0162074554
-0.016017316,-0.0025628704,-0.0078162386,-0.0139397108,0.0136729223,-0.0079365079,0.014892832,-0.0015477001,-0.0016542597,-0.053285968,-0.013618677,-0.0198968312,-0.0145468518,-0.0121528732,-0.0089564084,0.0020227492,-0.0105994152,0.0134638923,-0.017766066,-0.0457627119
0.0037377803,-0.0006411284,-0.0132535963,-0.0056071491,0.0099097505,-0.0276035132,0.0059351139,0.0088359821,0.0106382979,-0.017163505,-0.0511247444,-0.0342987805,-0.0237145266,-0.0196815072,-0.0123378859,-0.0037645209,-0.0012808783,-0.0191268191,-0.0279540851,-0.0766423358
-0.0076778212,-0.0110192837,-0.003080415,-0.0005259467,-0.0028393966,-0.0006277464,0.0068218697,0.0034853858,0.0008176615,0.0071748879,0.027833002,-0.0226032736,0.0238082177,0.0163807843,0.0010891373,0.0007802999,-0.001466007,-0.0012489592,0.0283127369,-0.0498084291
-0.0106881406,-0.0174773289,-0.0139733684,-0.0005262235,0.0087950748,-0.0101458465,0.0145868686,0.001709193,0.0262738854,-0.0257589696,-0.0080160321,-0.0102362205,0.001807031,-0.0053229831,0.0073403892,0.0118476608,-0.0346985211,-0.0112619724,-0.0075907822,-0.025540275
0.0314804311,0.0253896834,0.0417454316,0.0194358445,0.0134490239,-0.0044585987,0.0183868281,0.0120612713,0.0156739812,0,-0.0101214575,-0.0015772871,0.0184886596,0.0234988359,0.0129738837,-2.66E-05,0.0242368178,-0.0107446809,-0.0006225826,0.0341555977
0.0015574119,0.0052749361,0.0113689456,0.0198921106,0.0050073383,0.0266584005,-0.000929815,0.0268208228,0,0.0588744589,0.015936255,0.0139968896,0.0016633578,0.0031843696,0.0106684447,0.0035132901,0.0327487473,0.0028641137,0.0044008833,0.0131086142
0.0025420138,0.0189744394,-0.0065841041,-0.0093585162,-0.0044224766,0.0073846154,0.004150835,0.0150867052,0.0576070901,0.0485996705,0.0118110236,0.001552795,-0.0030138313,0.019371229,0.007062069,0.0011485796,-0.0103055505,-0.0300480769,-0.0059155456,0.021978022
-0.002690456,-0.0224466891,-0.0063101436,-0.0015337423,-0.0108695652,-0.013724267,0.0147849885,0.0085959885,-0.0044510386,0.0081699346,0.0097465887,0.0612244898,-0.0189186225,-0.002759792,0.0036281678,0.0002698698,0.0039618224,0.002506812,0.0615624291,0.0284697509
-0.0392935982,0.0033557047,-0.0260602137,0.0079459003,-8.77E-05,0.0111042566,-0.0228779201,0.0076769974,-0.0135338346,0.023923445,-0.0219123506,-0.023880597,-0.0130548303,-0.0172218323,0.007366583,-0.0022805622,0.000360036,-0.0257126887,0.0089017115,-0.0293040293
-0.0120643432,-0.0265748031,-0.0055338542,-0.0245972631,-0.0068849854,-0.0417737789,-0.0114231783,-0.0117951669,-0.0366328917,-0.0363636364,-0.0329218107,-0.027607362,-0.0050809604,-0.0237660974,-0.0095301052,-0.0132411896,-0.0536798179,-0.039632729,-0.0398682366,-0.0459770115
0.009149941,-0.0079365079,-0.0700104493,0.016859673,0.0150408625,-0.0084251458,-0.0060572327,0.0031545741,0.0054263566,-0.0033167496,-0.0103950104,-0.0038491147,-0.0064059339,0.010013132,-0.0054835494,-0.0072695583,-0.0161912105,-0.0116402116,-0.0057313541,-0.011627907
-0.0148270181,-0.0054862843,-0.0047244094,0.0055884843,-0.0145541148,0.0252684776,0.0020910932,0.0005732302,0.0092165899,-0.0125944584,-0.0062761506,0.0370644922,0.0079161556,0.0209985001,-0.0003878761,-0.003939832,0.018725175,0.0235361653,0.0027444072,-0.0058479532
0.0128622117,-0.0083822297,0.020733379,-0.0235742763,-0.0136802575,-0.0199742268,-0.0208124875,0.0172384654,-0.0077399381,-0.0240756664,-0.0279569892,0.0051622419,0.0123878214,-0.0058189655,0.0063319018,0.0127895623,-0.03020265,0.0083115109,-0.0058785058,-0.0198807157
-0.0222155055,-0.040467469,-0.0572463768,-0.0133497277,0.0179135933,0.000643915,-0.012597521,0.0083794201,-0.0205371248,-0.082867784,-0.0287610619,-0.0406753645,-0.0159413805,-0.0407671171,-0.0065395699,-0.0072680309,-0.0136282836,0.0176714014,0.0052500189,-0.0435684647
0.0045133143,0.0550519202,0.0257677374,-0.0388686131,0.0280788598,0.0336029869,0.0195370708,0.046855865,0.0573343261,0.0384959714,0.0279569892,-0.007733952,0.0079902342,0.0311837888,0.0056758693,-0.0006651021,-0.0019790224,0.0210226651,0.0134632894,-0.0020790021
-0.0036237355,0.0004942339,0.0128919861,0.0001824485,0.0011082694,0.003101737,-0.0022900763,0.0035547538,0.0197080292,0.0175901495,0.0042826552,0.0137299771,-0.0014447655,5.43E-05,0.0204577351,0.0049179975,-0.0017842982,0.0190118153,0.0094769213,0.0456349206
-0.0131558819,0.0044284074,-0.0329314378,0.0252534234,-0.0191138141,-0.0619235837,0.0024830326,-0.0001061233,-0.0208643815,-0.0252479711,-0.024122807,-0.0218238504,-0.0193723802,-0.025229741,-0.009261277,0.0275593229,-0.0104166667,-0.0265740434,0.0206404251,-0.0632911392
0.0362671384,0.0045714286,0.0157633723,0.0293457621,0.0059590638,0.0244215938,0.0198909728,0.0019065777,0.0434782609,0.0185840708,0.0277185501,0.0130769231,0.0114788062,0.030559905,0.0250690461,-0.0174621343,0.0204081633,0.0150955691,0.0409512237,0.0306748466
0.0115126785,0.0218779943,0.0031779661,-0.0202536104,0.0044708108,-0.0058177117,-0.0141169502,-0.0130371801,0.0014234875,0.0250215703,0.0289855072,0.0398818316,0.0073370018,0.0045149153,0.0225821523,0.0083781187,-0.0021632252,0.0088266954,0.0250531389,0.0258964143
0.035151856,-0.0250450156,-0.0324462268,-0.0081676136,-0.0123596484,-0.0097911227,-0.006391575,-0.0305191574,-0.0353721444,-0.0229479259,-0.0125786164,-0.0211161388,-0.0051961113,0.0047608858,-0.0063737527,0.0145254768,-0.0254083485,-0.0307333851,-0.0011181816,-0.001996008
0.0182219768,0.024277272,0.0538116592,0.0162445415,0.0198771541,0.0039011704,0.0125249354,0.01706429,0.0130909091,0.0534670008,0.0265306122,0.0271460015,0.0146443515,0.0283783784,0.0096238423,0.010170504,-0.0032369007,0.0180847587,0.0096577181,0.0176470588
0.0052183466,0.0046104928,-0.0170145588,-0.0081000176,-0.0027373824,-0.0260173449,0.0007189308,0.0215356801,-0.0021865889,0.0123762376,0.0316205534,0.0298932384,0.0030735456,0.0291164152,0.0129717583,-0.0047186163,-0.0087755102,-0.0143662283,0.0219118014,0.0058479532
-0.0161875523,0.0055335968,-0.0131508797,0.0038589721,-0.0222105631,-0.0013360053,0.0132529343,0.0211835736,-0.0110537951,0.0024691358,0.0136452242,-0.0042887777,0.0054585153,0.0433964086,0.0123575103,-0.0068660495,0.0099009901,0.0051671064,-0.0044837727,0
-0.0142958245,0.0093970243,0.0096796902,0.0033216783,0.0033986928,-0.0121703854,-0.0095380709,0.0016627696,-0.0007374631,-0.0024752475,-0.001953125,-0.0137681159,0.0011449757,0.0014941919,0.0088486727,-0.0003960747,-0.008148299,0.0066615704,-0.0029428687,0.0284090909
0.0071669477,-0.0232371795,0.0427897574,-0.0010500525,0.0025208623,0,0.00730328,0.018062146,0.0279569892,-0.0279898219,-0.0019569472,-0.0036363636,0.0148251598,0.0050832015,-0.0151745838,0.0146253036,0.0170204245,-0.0038368779,0.0080750964,0.007518797
0.0072544643,-0.0008019246,-0.0280568064,0.004009064,-0.0069146608,-0.010936432,0.0023534722,-0.0039956969,-0.021978022,-0.0102827763,-0.0179282869,0.0079365079,-0.0023150641,0.0074253891,0.0205785863,-0.0009097731,0,-0.0120936425,-0.0076144145,-0.0350194553
-0.0037809831,-0.0071070909,0.0101148637,0.0248172701,0.0081604306,-0.0138600139,0.0075510335,0.0112444917,-0.013363029,-0.0017167382,-0.004,-0.0007220217,0.0108110987,0.0138471649,0.018538394,-0.003129721,-0.0054358768,-0.0364535419,0.0019065714,0.0019417476
-0.0527790063,0.0025777348,-0.0046503617,-0.0146602277,0.0037190797,-0.0119214586,0.0119499241,-0.006782254,-0.008988764,-0.0008591065,0.0059642147,-0.013909224,-0.001920922,0.0058332167,0.0130482931,0.0099845332,0.0066,-0.0214965347,-0.0043598391,0.0019379845
-0.0080249666,-0.0079571289,-0.0051939058,-0.0180860404,-0.0046050917,0.0020993702,0.0082147112,0.0171411387,0.0037313433,-0.0043140638,0.0545112782,0.0072674419,0.0076250993,-0.018730687,0.0011542346,0.0002755707,0.0458015267,0.0120691656,-0.0059454379,-0.0058479532
-0.0049283154,0.0053303182,0.0079010649,0.0269947036,0.021759456,0.0006993007,-0.0136664124,-0.0209804524,0.0125276345,-0.010462075,-0.0152671756,-0.0065837601,-0.006663113,-0.0091148957,0.0113636364,-0.0004288493,0.0402930403,0.0118119266,-0.0069938049,0.0058139535
-0.0016454749,0.028100471,0.0660891883,-0.0006838776,0.0078428065,-0.007751938,-0.0004769627,-0.0255575964,-0.0051851852,-0.0052585451,0.0113207547,0.1077023499,0.0045633026,0.0105378079,0.0064247921,0.0003215336,0.0502696121,0.0281956982,-0.0023681856,0.0133843212
0.0052083333,-0.0322476098,-0.0100453662,0.0187887938,-0.0088480517,-0.0014114326,0.0024107851,0.0039726099,-0.0029717682,-0.0297833935,-0.0172744722,-0.0351351351,-0.0155189137,-0.0060649475,0.003718172,-0.0045939295,0.0371797019,0.062676277,-0.0031720964,-0.0057692308
-0.0058374495,0.0143747005,-0.0116374365,-0.0023541281,0.0126837463,0.0111653873,0.0092708988,0.0066462433,-0.0022338049,-0.0036231884,-0.0155945419,-0.0171821306,0.0086538462,-0.002633469,0.0053368288,0.000768482,-0.0099797023,0.0436563437,0.0146767393,-0.0058027079
-0.0075403408,0.0337962963,-0.0257229321,-0.036243248,-0.0111262103,-0.0084447572,-0.0192510971,-0.0010395551,-0.0459501558,-0.0082191781,0.0077369439,0.0047879617,0.0351012834,0.0199436884,-0.0010778892,-0.011263315,-0.0045879354,0.0419218989,0.0581138977,-0.0217391304
-0.0089774802,0.0038431975,-0.0248104755,0.0006965001,-0.0057230717,0.0049019608,0.0008321331,-0.0011448197,0.0054221534,-0.0148285449,0.0152380952,-0.0223776224,0.0004636785,0.0590780643,0.0063795111,0.0082315099,0.0199833472,-0.0392917537,-0.0018763374,-0.0201612903
0.004996215,0.0770431328,0.0003444712,-0.0206148925,-0.0072270498,-0.0438596491,0.0065814575,0.0089221248,-0.0007751938,-0.0208136235,-0.0096153846,0.0265486726,0.0049725739,-0.0194913347,0.011052268,-0.0158682103,0.0331669618,0.0082864753,-0.0045387782,-0.0205761317
0.0197387949,-0.0100315277,0.0127529332,-0.0188303458,0.0177469788,0.0058139535,0.007760742,0.0005154639,0.0023201856,0.0258064516,0.0243902439,0.0087719298,0.0210278029,-0.0074829932,-0.0159539628,-0.009155078,0.0124026077,0.0030487805,0.0058159575,0.0395256917
0.0102820212,0.0361878453,0.014577748,0.0093273543,-0.0061219284,0.0050614606,-0.0034505682,0.0120187411,-0.0125293657,0.0154264973,-0.0075614367,0.0060362173,-0.0342572407,0.0085877434,0.0161112134,0.0046871559,-0.0318293683,0.0141555168,0.0527018844,0.0155642023
-0.0129445023,-0.0218772054,-0.0529287227,-0.0116131374,0.0138353178,-0.0282527881,-0.0001266424,-0.0179367548,-0.0315024233,-0.0251162791,-0.0173076923,-0.0361362057,0.0096638224,0.0062997051,0.015097248,0.0153225057,0.0050603983,-0.0090001957,0.0261898155,-0.0198412698
-0.0076461769,-0.0008475773,0.0097833683,-0.0151040707,-0.0042101718,-0.0516028147,-0.012112667,-0.0053682181,-0.0122649223,-0.015108593,0.0057361377,-0.0126671358,-0.0115432612,-0.0108847839,-0.016404774,-0.0097481129,-0.0281973817,0.0010749536,-0.0082246717,-0.0243902439
0.0026913876,-0.0256447407,-0.0161548021,-0.0057428677,-0.0121878462,-0.0232,-0.0114081996,-0.0013046655,0.0064987815,-0.0085714286,-0.0096525097,-0.0042402827,-0.0080192882,0.0017583408,-0.0135444398,0.0172490638,0.007,-0.0055026039,0.0015364827,0.0257425743
0.002237804,0.0080482897,0.0133123139,0.0176524113,0.0220055014,-0.0016025641,0.0212529738,0.0111976882,0.0072580645,0.0131578947,0.0076628352,-0.0253623188,0.0175592173,0.0195385023,0.0095753539,-0.001590649,0.0421455939,0.0004910627,0.045009143,-0.0059760956
-0.0090320638,-0.0133993592,-0.0090137858,-0.0073327223,-0.0089143049,-0.0204415372,-0.0175591492,-0.0008780085,-0.0155610156,0.0037453184,0.0315398887,-0.0072992701,-0.004032675,-0.0129858499,0.0216771507,-0.0008062363,0.0160226202,0.0266704904,0.0184880093,-0.0182555781
0.0286591607,0.0130803507,0.0008829242,-0.0092506938,-0.005241356,-0.0082440231,-0.0107333942,0.0178553312,0.0208500401,-0.0132827324,-0.0112570356,-0.0073529412,0.0098290161,0.0009394712,-0.0130197589,-0.016893215,-0.0221579962,-0.0176070039,0.0091352339,-0.0040733198
-0.025029976,-0.0092847817,-0.0123346443,0.0007395082,-0.0051835486,-0.0394173093,0.0044496411,-0.0129483095,-0.0496632997,-0.0233009709,-0.0329457364,-0.0156833458,0.0045354941,-0.0286700414,-0.0020212228,0.012978378,-0.0236686391,0.0041654558,-0.0291102272,-0.006147541
-0.0084643289,0.0159885796,0.0252657257,0.0080689529,0.0074224022,-0.1352140078,-0.0013985559,-0.0178337953,-0.00084246,-0.0038986355,-0.0078125,0.0197657394,0.0081880212,0.0120032736,0.013325477,-0.0543835051,0.0142579391,-0.0022330097,0.000833727,-0.0230607966
-0.022249691,-0.0158062645,-0.0171924849,-0.0011015238,-0.026226954,0.006763285,0.0073289639,-0.0391847826,-0.0394045534,-0.0009756098,0.0321361059,-0.0194029851,-0.0026859923,-0.026078843,-0.0009527266,-0.0318109177,0.08359317,-0.0323744613,-0.0214608113,-0.0940366972
-0.0435343438,0.00274765,-0.0014199503,-0.0049815498,-0.0087313368,0.0254237288,0.0028652373,0.0118152524,-0.023297491,-0.0209163347,-0.0114722753,-0.0052513128,-0.0078144951,-0.0092758263,-0.0100815691,0.0234854127,-0.0207638678,0.0066706491,-0.0102438213,0.0090909091
0.0004834811,0.0114367405,-0.0104017217,0.0134692392,0.0053842814,-0.0066350711,-0.0013539652,0.0001610911,0.0346020761,-0.1422070535,0,-0.0183346066,-0.0238456309,0.0066417212,0.0025140559,0.0282390878,0.0445988995,-0.0253164557,0.0283499409,-0.0091743119
0.0147665926,-0.0128873443,-0.0066799061,0.0131129872,-0.0084070409,-0.0018993352,0.0055461161,0.0057127603,-0.0043440487,0.0189732143,0.0075901328,0.0045627376,-0.0114243402,-0.0013582502,-0.0202397053,-0.0206651967,0.0282819755,-0.003071882,-0.0078296132,0.0246085011
-0.0338148391,0.0005788712,-0.0246022937,-0.0351431759,-0.0059020437,-0.0105566219,-0.0028291271,0.003670408,-0.0608294931,-0.0346420323,-0.029296875,-0.02734375,-0.0123146116,-0.0213346089,0.0085537267,0.0090683544,-0.0136927685,-0.0003072826,-0.0210059698,-0.0567375887
-0.0294018249,-0.0339667814,-0.0244457078,-0.0152916745,-0.0243638332,0.0141911069,-0.0193013501,-0.026987162,-0.0235849057,0.0280583614,-0.0427698574,-0.036437247,-0.0026842755,-0.0373145437,0.012915887,-0.0021843953,-0.0646924829,-0.059813287,-0.0349147754,-0.0217391304
0.0383490413,0.0016432626,0.0225967772,0.0003774297,0.0203323904,0.0373406193,0.0246116474,-0.0011485452,0.0381125227,0.0388349515,0.0160320641,0.0260252366,-0.0049635824,0.0062133241,0.0201681424,-0.0067111907,-0.0168313774,0.0294985251,0.0018541665,-0.0247524752
0.0056551947,-0.0029967036,-0.0684741738,-0.00569368,-0.0207543765,-0.0045745654,-0.0168356734,0.0064123465,-0.0260707635,0,-0.0142276423,-0.0234059726,-0.0158947657,-0.0155240623,-0.0273349566,0.0049974338,0.0001543925,-0.0179088472,-0.0180255699,-0.0049751244
-0.0720595877,-0.0112121212,-0.0081803671,0.0034045773,0.002520252,0.039543058,-0.0003576422,0.0013025073,-0.0084507042,0.0074946467,-0.0165289256,0.034294622,0.0039307747,-0.0045273907,-0.0072185461,0.0023285021,0.0214533918,-0.0150212256,-0.019383157,-0.0634920635
0.0186979432,0.027695934,0.0047656871,0.0009448224,0.012883163,0.0476987448,0.0099784337,0.0033535266,0.0422661871,0.0219895288,0.0081967213,-0.00234375,0.0053757602,0.0340152583,0.0517748234,0.0067296985,0.0120895522,0.0313159005,0.0134817151,0.0573566085
0.0072561593,0.016801854,0.0072935147,-0.0049373338,0.0182309839,0.0260798696,0.0039435717,0.0048444397,0.0305143854,0.050695825,0.0259481038,0.0191570881,-0.0004345937,0.0238129121,0.0129065789,0.0059393294,0.0183150183,-0.0012668919,0.0463328726,0.0098765432
-0.0055998642,-0.0211507173,-0.0015794669,-0.0011406844,-0.0285304145,0.0152487961,0.0120367437,-0.0157463095,-0.0186500888,-0.015136226,-0.0141700405,0,-0.0032154341,-0.0435621999,0.0124042945,-0.0165218614,-0.0278614458,0.0031572301,-0.0186526055,0.012195122
-0.0199030807,0.0148623051,-0.0085623258,-0.0082422848,0.0002690824,-0.0072756669,-0.0039432678,-0.0009851138,-0.0144144144,-0.0030364372,-0.020661157,-0.0046189376,-0.0014736382,-0.0022823121,0.015869675,0.0004650358,0.0170244264,0.017678073,-0.010327381,-0.025
-0.0226548673,0.0088099365,-0.0112766814,0.0040091638,-0.0025177592,-0.0056910569,-0.0202783816,-0.0149983335,0.0080428954,-0.0071355759,-0.0062370062,-0.0085403727,0.0056981603,-0.0268493988,-0.0260884589,0.0059022738,0.0093855404,0.0131605795,-0.0255471111,0.0074441687
0.0163649025,-0.0102130143,-0.0002014099,-0.0049884881,0.0040300913,0.0048543689,0.005838333,-0.0001111111,-0.0275482094,-0.0061538462,0,-0.0189873418,0.0098866262,-0.0063060754,-0.0341716175,0.0044471559,-0.0283516815,-0.0172270652,-0.0086757878,-0.0280612245
-0.0019187162,0.0007289692,-0.0060790274,-0.0017297713,0.003480589,0.0174880763,0.002702181,-0.0165471283,-0.050144648,-0.0166840459,-0.0062761506,-0.0284784378,0.0109475474,-0.025337749,0.0008925782,-0.0129175295,-0.0689988715,-0.0339055794,-0.026229819,-0.0623306233
-0.0059659589,-0.0184112843,-0.0020304569,-0.0191968658,-0.0292091485,-0.1122900088,-0.0014174344,-0.024769952,-0.0267326733,-0.0169671262,-0.0213675214,-0.0353833193,0.007175645,0.0006829166,-0.0264785377,0.0092055513,-0.0423458242,-0.0263186874,-0.0246225365,-0.0542857143
0.0361914426,0.0070765148,0.0008115236,0.0154291225,0.0119793085,0.0407124682,0.0080526619,0.0394685641,0.033492823,0.0318275154,0.027027027,0.0270491803,0.0070725063,0.0268888662,-0.0029405008,0.0007138065,0.0514823079,0.019753886,0.0173934065,0.0410958904
0.0319253438,0.0011780297,0.0030339806,0.0202191988,-0.0030951297,0.0461165049,-0.0099073805,-0.0138646227,0.0122873346,0.0161616162,0.0302419355,0.024,0.0174499408,0.000153335,-0.0008277004,0.0048920909,0.0204527713,0.0419855222,0.0231980065,0.0544041451
0.0146797871,-0.0056271287,-0.0036540804,-0.0022727273,0.0145330582,0.0366328917,0.0031205765,0.0098772321,0.0266789328,0.0246305419,-0.0081300813,0.0095087163,0.0132066846,0.0072055615,-0.0158826552,0.0042014349,-0.0145731031,-0.0161832703,0.0184873437,0.0025839793
-0.000645682,-0.0058087578,-0.0008126778,0.0015128593,0.0172793794,-0.0062745098,0.0003537546,0.0081363812,0.0448154657,0.0107212476,0.016,0.0070810386,-0.0017300158,5.07E-05,-0.0117685982,0.0076315331,0.0260721999,0.0127606598,0.0025734153,0.010230179
-0.0063352827,-0.0105358218,-0.0024439919,0.0076937512,-0.0034501062,0.0229885057,0.0136399683,0.0014922074,0.0104347826,0.0019455253,-0.0060362173,0.0626843658,0.0145414431,0.0041435068,0.0006612507,0.0118591298,0.0150433065,0.0135093645,0.0137521375,-0.0129533679
0.0019455253,0.0030012005,-0.0098724805,0.0087425595,-0.01453958,-0.0609756098,-0.0069632989,0.0146490225,0.0069084629,0.0115384615,0.004008016,-0.0382848392,0.0053366584,-0.0019238558,0.022890899,0.0062809969,0.0629360672,-0.0064894932,-0.009063499,0
