"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"PGHH","EQ","27-Sep-2017","       8331.00","       8344.95","       8450.00","       8300.00","       8400.00","       8392.40","       8381.25","       4418","            37028341.35","       1327","       2815","         63.72"
"PGHH","EQ","28-Sep-2017","       8392.40","       8382.75","       8430.00","       8256.00","       8345.00","       8366.40","       8346.95","       5205","            43445885.90","        378","       4767","         91.59"
"PGHH","EQ","29-Sep-2017","       8366.40","       8380.10","       8865.80","       8336.00","       8515.00","       8468.35","       8520.32","       3145","            26796401.00","        946","       1411","         44.86"
"PGHH","EQ","03-Oct-2017","       8468.35","       8460.00","       8499.00","       8388.00","       8388.00","       8426.05","       8452.22","       1577","            13329148.35","        799","        847","         53.71"
"PGHH","EQ","04-Oct-2017","       8426.05","       8431.05","       8668.80","       8401.50","       8520.00","       8493.95","       8541.46","       2491","            21276767.45","        971","       1600","         64.23"
"PGHH","EQ","05-Oct-2017","       8493.95","       8588.00","       8652.90","       8422.00","       8551.10","       8556.05","       8545.96","       1220","            10426066.70","        462","        406","         33.28"
"PGHH","EQ","06-Oct-2017","       8556.05","       8550.00","       8649.00","       8461.10","       8600.00","       8635.85","       8600.92","       1693","            14561358.55","        842","       1227","         72.47"
"PGHH","EQ","09-Oct-2017","       8635.85","       8650.00","       8669.95","       8541.05","       8572.05","       8583.40","       8617.83","       1457","            12556178.75","        288","       1041","         71.45"
"PGHH","EQ","10-Oct-2017","       8583.40","       8586.00","       8673.00","       8525.00","       8651.00","       8638.80","       8603.01","       3604","            31005253.55","        348","       3206","         88.96"
"PGHH","EQ","11-Oct-2017","       8638.80","       8691.00","       8691.00","       8630.00","       8637.00","       8646.05","       8660.38","       7997","            69257094.40","        742","       7109","         88.90"
"PGHH","EQ","12-Oct-2017","       8646.05","       8639.95","       8689.95","       8555.00","       8575.00","       8595.80","       8620.14","      19733","           170101183.90","        236","      19475","         98.69"
"PGHH","EQ","13-Oct-2017","       8595.80","       8574.95","       8692.05","       8570.00","       8650.00","       8670.45","       8657.47","       2300","            19912180.65","        515","       1983","         86.22"
"PGHH","EQ","16-Oct-2017","       8670.45","       8670.45","       8740.00","       8655.00","       8670.00","       8684.00","       8691.71","        888","             7718238.75","        207","        755","         85.02"
"PGHH","EQ","17-Oct-2017","       8684.00","       8684.00","       8710.00","       8650.05","       8660.00","       8664.40","       8661.36","        897","             7769242.05","        169","        777","         86.62"
"PGHH","EQ","18-Oct-2017","       8664.40","       8665.00","       8700.00","       8600.00","       8600.00","       8605.85","       8631.92","        960","             8286638.45","        175","        805","         83.85"
"PGHH","EQ","19-Oct-2017","       8605.85","       8670.00","       8741.00","       8625.70","       8650.00","       8685.75","       8694.79","        255","             2217171.30","        137","        179","         70.20"
"PGHH","EQ","23-Oct-2017","       8685.75","       8747.00","       8747.00","       8600.05","       8610.00","       8613.85","       8628.91","       1522","            13133204.80","        305","       1093","         71.81"
"PGHH","EQ","24-Oct-2017","       8613.85","       8620.10","       8650.00","       8563.00","       8630.00","       8630.10","       8630.40","       2304","            19884432.15","        161","       2181","         94.66"
"PGHH","EQ","25-Oct-2017","       8630.10","       8678.95","       8715.00","       8600.00","       8600.00","       8646.55","       8693.60","       2604","            22638139.05","        285","       2334","         89.63"
"PGHH","EQ","26-Oct-2017","       8646.55","       8672.65","       8699.95","       8570.05","       8600.00","       8601.55","       8619.63","      42533","           366618559.50","        375","      41849","         98.39"
"PGHH","EQ","27-Oct-2017","       8601.55","       8578.55","       8650.00","       8575.00","       8620.00","       8622.80","       8614.61","        380","             3273550.15","        156","        218","         57.37"
"PGHH","EQ","30-Oct-2017","       8622.80","       8669.00","       8730.00","       8615.00","       8640.00","       8641.50","       8644.20","       1205","            10416265.45","        327","        896","         74.36"
"PGHH","EQ","31-Oct-2017","       8641.50","       8620.05","       8698.00","       8620.05","       8670.00","       8675.25","       8671.37","       6705","            58141562.90","        310","       5801","         86.52"
"PGHH","EQ","01-Nov-2017","       8675.25","       8697.95","       8739.00","       8639.05","       8710.00","       8718.85","       8712.39","        770","             6708538.65","        383","        613","         79.61"
"PGHH","EQ","02-Nov-2017","       8718.85","       8710.00","       8865.00","       8710.00","       8795.00","       8788.20","       8776.18","        996","             8741080.00","        433","        806","         80.92"
"PGHH","EQ","03-Nov-2017","       8788.20","       8849.95","       8850.00","       8720.00","       8820.05","       8826.65","       8824.53","       2017","            17799072.50","        580","       1532","         75.95"
"PGHH","EQ","06-Nov-2017","       8826.65","       8835.15","       8865.00","       8770.00","       8849.95","       8847.55","       8834.14","       3168","            27986555.15","        980","       2397","         75.66"
"PGHH","EQ","07-Nov-2017","       8847.55","       8793.15","       8860.00","       8755.05","       8860.00","       8830.80","       8825.56","       1399","            12346954.75","        300","       1138","         81.34"
"PGHH","EQ","08-Nov-2017","       8830.80","       8788.00","       8860.00","       8788.00","       8845.30","       8845.50","       8842.92","       1899","            16792709.25","        315","       1711","         90.10"
"PGHH","EQ","09-Nov-2017","       8845.50","       8846.00","       8894.00","       8770.00","       8823.00","       8824.50","       8825.71","       3086","            27236152.90","        352","       2428","         78.68"
"PGHH","EQ","10-Nov-2017","       8824.50","       8770.00","       8850.00","       8759.95","       8824.00","       8801.00","       8807.03","       1807","            15914309.90","        160","       1561","         86.39"
"PGHH","EQ","13-Nov-2017","       8801.00","       8850.00","       8939.00","       8690.00","       8730.00","       8728.10","       8770.73","       1451","            12726327.00","        379","        986","         67.95"
"PGHH","EQ","14-Nov-2017","       8728.10","       8859.00","       8859.00","       8725.05","       8830.00","       8831.40","       8821.34","       1460","            12879151.70","        249","       1202","         82.33"
"PGHH","EQ","15-Nov-2017","       8831.40","       8750.00","       9070.20","       8702.45","       8956.20","       8918.95","       8883.81","       3300","            29316559.30","        694","       2556","         77.45"
"PGHH","EQ","16-Nov-2017","       8918.95","       8900.00","       8949.95","       8810.00","       8855.00","       8862.00","       8847.37","       2666","            23587083.60","        585","       1494","         56.04"
"PGHH","EQ","17-Nov-2017","       8862.00","       8862.00","       9213.95","       8857.45","       9088.95","       9102.90","       9064.29","       4823","            43717092.05","       1117","       3369","         69.85"
"PGHH","EQ","20-Nov-2017","       9102.90","       9102.90","       9102.90","       8812.00","       9049.00","       9066.35","       9050.66","       2147","            19431776.60","        811","       1157","         53.89"
"PGHH","EQ","21-Nov-2017","       9066.35","       9065.95","       9600.00","       8925.65","       9150.00","       9175.30","       9220.78","       2369","            21844039.15","        605","       1291","         54.50"
"PGHH","EQ","22-Nov-2017","       9175.30","       9112.00","       9382.55","       9112.00","       9220.00","       9233.90","       9236.31","      11274","           104130181.20","        414","        854","          7.57"
"PGHH","EQ","23-Nov-2017","       9233.90","       9301.20","       9301.20","       9115.65","       9200.00","       9190.20","       9202.16","        585","             5383265.85","        293","        339","         57.95"
"PGHH","EQ","24-Nov-2017","       9190.20","       9153.75","       9235.00","       9116.00","       9180.00","       9172.50","       9177.36","        472","             4331715.45","        186","        362","         76.69"
"PGHH","EQ","27-Nov-2017","       9172.50","       9293.00","       9293.00","       9096.00","       9100.00","       9143.05","       9151.35","        782","             7156357.45","        276","        429","         54.86"
"PGHH","EQ","28-Nov-2017","       9143.05","       9145.05","       9330.00","       9145.05","       9272.00","       9262.75","       9252.49","       2311","            21382513.70","        468","       1488","         64.39"
"PGHH","EQ","29-Nov-2017","       9262.75","       9262.75","       9360.00","       9172.00","       9349.95","       9340.70","       9313.58","        936","             8717509.25","        246","        758","         80.98"
"PGHH","EQ","30-Nov-2017","       9340.70","       9325.75","       9439.95","       9311.10","       9355.05","       9400.25","       9396.52","       6705","            63003661.55","        432","       5855","         87.32"
"PGHH","EQ","01-Dec-2017","       9400.25","       9401.00","       9555.00","       9239.10","       9550.00","       9510.85","       9456.20","       3998","            37805895.90","       1023","       2183","         54.60"
"PGHH","EQ","04-Dec-2017","       9510.85","       9555.00","       9900.00","       9476.70","       9885.00","       9863.45","       9701.16","       3432","            33294397.30","       1452","       2054","         59.85"
"PGHH","EQ","05-Dec-2017","       9863.45","       9863.45","       9863.45","       9545.05","       9820.95","       9801.60","       9761.45","       2849","            27810357.45","        684","       1994","         69.99"
"PGHH","EQ","06-Dec-2017","       9801.60","       9720.00","       9900.00","       9565.50","       9650.00","       9665.65","       9763.37","       3405","            33244290.95","        819","       2012","         59.09"
"PGHH","EQ","07-Dec-2017","       9665.65","       9749.00","       9800.00","       9521.00","       9622.00","       9616.20","       9671.14","       2557","            24729093.40","        946","       1551","         60.66"
"PGHH","EQ","08-Dec-2017","       9616.20","       9819.00","       9819.00","       9626.65","       9699.00","       9721.05","       9730.95","       1808","            17593548.60","        539","       1250","         69.14"
"PGHH","EQ","11-Dec-2017","       9721.05","       9677.00","       9684.25","       9566.00","       9600.00","       9592.75","       9626.17","       1723","            16585889.80","        490","       1311","         76.09"
"PGHH","EQ","12-Dec-2017","       9592.75","       9625.00","       9684.00","       9499.00","       9515.00","       9563.50","       9599.61","      26491","           254303142.60","        902","      25750","         97.20"
"PGHH","EQ","13-Dec-2017","       9563.50","       9502.00","       9744.80","       9385.35","       9410.00","       9475.30","       9582.58","       8029","            76938543.45","       1142","       6280","         78.22"
"PGHH","EQ","14-Dec-2017","       9475.30","       9537.80","       9540.00","       9251.45","       9344.95","       9331.15","       9437.00","       7080","            66813936.15","        823","       5424","         76.61"
"PGHH","EQ","15-Dec-2017","       9331.15","       9450.00","       9450.00","       9332.00","       9383.00","       9399.60","       9399.49","       3471","            32625631.75","        554","       2871","         82.71"
"PGHH","EQ","18-Dec-2017","       9399.60","       9380.00","       9510.50","       9260.35","       9350.00","       9407.65","       9426.08","       6053","            57056068.10","        474","       4831","         79.81"
"PGHH","EQ","19-Dec-2017","       9407.65","       9482.45","       9485.05","       9400.00","       9425.00","       9423.30","       9443.46","       9671","            91327740.05","        722","       8703","         89.99"
"PGHH","EQ","20-Dec-2017","       9423.30","       9424.90","       9648.00","       9340.15","       9487.00","       9447.20","       9460.99","      12599","           119199012.95","        497","       9891","         78.51"
"PGHH","EQ","21-Dec-2017","       9447.20","       9430.05","       9500.00","       9390.55","       9448.20","       9420.85","       9446.26","       1415","            13366456.10","        376","       1034","         73.07"
"PGHH","EQ","22-Dec-2017","       9420.85","       9474.60","       9499.90","       9340.05","       9385.00","       9393.80","       9425.41","       1871","            17634941.00","        327","       1252","         66.92"
"PGHH","EQ","26-Dec-2017","       9393.80","       9470.00","       9487.65","       9393.75","       9428.05","       9443.40","       9447.48","       5322","            50279514.70","        655","       5024","         94.40"
"PGHH","EQ","27-Dec-2017","       9443.40","       9443.40","       9450.05","       9370.00","       9375.00","       9397.55","       9402.06","      10228","            96164308.60","        306","       7923","         77.46"
"PGHH","EQ","28-Dec-2017","       9397.55","       9448.00","       9500.00","       9360.00","       9385.45","       9408.40","       9411.54","      17728","           166847785.50","       1392","      16611","         93.70"
"PGHH","EQ","29-Dec-2017","       9408.40","       9408.40","       9450.00","       9365.20","       9368.00","       9395.80","       9401.93","      17547","           164975624.55","        678","      17054","         97.19"
"PGHH","EQ","01-Jan-2018","       9395.80","       9489.75","       9550.00","       9370.05","       9500.00","       9475.00","       9479.21","       2646","            25081993.50","        754","       1477","         55.82"
"PGHH","EQ","02-Jan-2018","       9475.00","       9495.00","       9495.00","       9301.00","       9450.00","       9388.75","       9369.99","      18668","           174919000.25","        932","      17836","         95.54"
"PGHH","EQ","03-Jan-2018","       9388.75","       9448.00","       9450.05","       9330.15","       9400.00","       9412.85","       9407.54","       6981","            65674069.40","        822","       5720","         81.94"
"PGHH","EQ","04-Jan-2018","       9412.85","       9426.95","       9475.00","       9280.50","       9300.00","       9309.90","       9370.96","      28471","           266800667.05","        964","      26966","         94.71"
"PGHH","EQ","05-Jan-2018","       9309.90","       9309.90","       9389.85","       9274.65","       9375.00","       9326.25","       9331.78","       5368","            50092990.00","        704","       4738","         88.26"
"PGHH","EQ","08-Jan-2018","       9326.25","       9350.00","       9399.00","       9236.30","       9300.00","       9299.50","       9299.23","       3432","            31914951.20","        679","       2372","         69.11"
"PGHH","EQ","09-Jan-2018","       9299.50","       9299.00","       9339.95","       9265.00","       9285.10","       9295.05","       9290.63","      27572","           256161281.25","        414","       9388","         34.05"
"PGHH","EQ","10-Jan-2018","       9295.05","       9290.00","       9337.80","       9236.00","       9289.00","       9297.75","       9272.62","       8988","            83342315.50","       1184","       7705","         85.73"
"PGHH","EQ","11-Jan-2018","       9297.75","       9297.75","       9378.80","       9236.80","       9299.95","       9292.90","       9294.79","       4184","            38889414.80","        845","       3467","         82.86"
"PGHH","EQ","12-Jan-2018","       9292.90","       9292.90","       9300.00","       9228.10","       9299.95","       9298.70","       9292.43","       3255","            30246852.60","        917","       2357","         72.41"
"PGHH","EQ","15-Jan-2018","       9298.70","       9230.00","       9315.00","       9230.00","       9289.95","       9298.80","       9273.95","      20816","           193046484.75","        625","      19571","         94.02"
"PGHH","EQ","16-Jan-2018","       9298.80","       9380.00","       9448.50","       9241.00","       9400.00","       9374.30","       9286.43","      12409","           115235336.35","        753","      10881","         87.69"
"PGHH","EQ","17-Jan-2018","       9374.30","       9400.00","       9400.70","       9268.10","       9280.00","       9309.10","       9307.31","       1918","            17851429.20","        580","       1288","         67.15"
"PGHH","EQ","18-Jan-2018","       9309.10","       9309.05","       9425.00","       9236.00","       9325.00","       9394.30","       9357.81","       3360","            31442231.15","        554","       2765","         82.29"
"PGHH","EQ","19-Jan-2018","       9394.30","       9424.25","       9449.90","       9310.00","       9405.05","       9415.90","       9404.43","       8893","            83633627.95","        952","       8245","         92.71"
"PGHH","EQ","22-Jan-2018","       9415.90","       9381.05","       9418.90","       9231.45","       9290.00","       9276.40","       9299.31","       5979","            55600558.40","        883","       5419","         90.63"
"PGHH","EQ","23-Jan-2018","       9276.40","       9300.05","       9343.00","       9276.00","       9285.00","       9285.70","       9285.20","      19748","           183364094.10","        254","      19201","         97.23"
"PGHH","EQ","24-Jan-2018","       9285.70","       9275.05","       9435.00","       9232.00","       9375.00","       9363.90","       9305.75","       1306","            12153312.05","        294","        903","         69.14"
"PGHH","EQ","25-Jan-2018","       9363.90","       9312.25","       9423.00","       9265.45","       9318.90","       9301.75","       9303.91","       3354","            31205330.85","        625","       2811","         83.81"
"PGHH","EQ","29-Jan-2018","       9301.75","       9399.00","       9399.00","       9211.30","       9250.00","       9252.15","       9246.37","       3355","            31021576.50","        842","       2688","         80.12"
"PGHH","EQ","30-Jan-2018","       9252.15","       9252.15","       9462.00","       9252.15","       9300.00","       9310.60","       9303.18","      11367","           105749267.30","       1571","      10328","         90.86"
"PGHH","EQ","31-Jan-2018","       9310.60","       9313.00","       9364.75","       9225.05","       9275.00","       9271.70","       9276.82","       3676","            34101583.80","        999","       3316","         90.21"
"PGHH","EQ","01-Feb-2018","       9271.70","       9281.70","       9295.00","       9180.00","       9264.90","       9259.25","       9216.18","       2157","            19879308.50","        415","       1288","         59.71"
"PGHH","EQ","02-Feb-2018","       9259.25","       9274.95","       9299.85","       9150.00","       9272.00","       9226.75","       9222.24","       2337","            21552380.45","        689","       1476","         63.16"
"PGHH","EQ","05-Feb-2018","       9226.75","       9226.75","       9375.80","       9001.00","       9256.00","       9252.20","       9227.56","       3457","            31899674.95","       1262","       2743","         79.35"
"PGHH","EQ","06-Feb-2018","       9252.20","       8877.05","       9138.85","       8855.05","       9000.00","       9015.00","       9017.43","      50426","           454712787.75","       2212","      49146","         97.46"
"PGHH","EQ","07-Feb-2018","       9015.00","       9150.00","       9227.40","       9010.00","       9110.00","       9088.85","       9052.18","       7261","            65727888.40","        416","       6792","         93.54"
"PGHH","EQ","08-Feb-2018","       9088.85","       9110.00","       9378.90","       9081.80","       9250.00","       9273.65","       9255.70","       6789","            62836923.90","       1482","       5588","         82.31"
"PGHH","EQ","09-Feb-2018","       9273.65","       9190.00","       9380.00","       9190.00","       9320.00","       9310.00","       9309.79","      58488","           544511131.05","        378","       1230","          2.10"
"PGHH","EQ","12-Feb-2018","       9310.00","       9438.00","       9438.00","       9160.00","       9410.00","       9344.10","       9316.29","       1700","            15837698.75","        658","        803","         47.24"
"PGHH","EQ","14-Feb-2018","       9344.10","       9450.00","       9450.00","       9228.00","       9340.00","       9296.15","       9288.34","       2491","            23137258.80","        639","       1490","         59.82"
"PGHH","EQ","15-Feb-2018","       9296.15","       9296.15","       9389.05","       9215.15","       9300.00","       9300.65","       9309.45","       1925","            17920693.05","        827","       1235","         64.16"
"PGHH","EQ","16-Feb-2018","       9300.65","       9300.00","       9401.00","       9260.20","       9401.00","       9354.85","       9335.24","       1138","            10623501.15","        473","        752","         66.08"
"PGHH","EQ","19-Feb-2018","       9354.85","       9430.00","       9430.00","       9225.00","       9362.90","       9358.70","       9321.46","       1977","            18428520.25","        355","       1521","         76.93"
"PGHH","EQ","20-Feb-2018","       9358.70","       9276.85","       9374.00","       9260.40","       9330.00","       9304.20","       9323.90","       4900","            45687116.00","        245","       4529","         92.43"
"PGHH","EQ","21-Feb-2018","       9304.20","       9340.70","       9400.00","       9296.00","       9399.95","       9394.20","       9368.65","        936","             8769060.65","        333","        563","         60.15"
"PGHH","EQ","22-Feb-2018","       9394.20","       9397.95","       9440.00","       9310.20","       9400.00","       9407.65","       9402.35","       2793","            26260771.85","        585","       2235","         80.02"
"PGHH","EQ","23-Feb-2018","       9407.65","       9448.00","       9448.00","       9325.10","       9330.10","       9355.05","       9353.91","       3176","            29708030.35","        466","       2319","         73.02"
"PGHH","EQ","26-Feb-2018","       9355.05","       9420.00","       9420.00","       9300.00","       9347.00","       9341.20","       9361.40","        737","             6899349.50","        242","        488","         66.21"
"PGHH","EQ","27-Feb-2018","       9341.20","       9305.30","       9390.00","       9262.00","       9373.00","       9370.85","       9314.81","        633","             5896277.40","        253","        343","         54.19"
"PGHH","EQ","28-Feb-2018","       9370.85","       9301.00","       9400.00","       9301.00","       9400.00","       9392.75","       9356.78","        704","             6587174.15","        175","        535","         75.99"
"PGHH","EQ","01-Mar-2018","       9392.75","       9392.05","       9470.00","       9350.00","       9440.00","       9413.85","       9405.42","       4290","            40349254.25","        379","       3850","         89.74"
"PGHH","EQ","05-Mar-2018","       9413.85","       9468.00","       9468.00","       9226.00","       9300.00","       9300.15","       9300.78","       4394","            40867615.35","        905","       3408","         77.56"
"PGHH","EQ","06-Mar-2018","       9300.15","       9300.15","       9362.95","       9276.00","       9311.00","       9319.00","       9315.31","        777","             7237993.95","        266","        517","         66.54"
"PGHH","EQ","07-Mar-2018","       9319.00","       9263.25","       9338.00","       9200.00","       9276.00","       9284.05","       9256.31","       1890","            17494422.25","        353","       1509","         79.84"
"PGHH","EQ","08-Mar-2018","       9284.05","       9339.00","       9339.00","       9165.30","       9298.00","       9291.30","       9247.28","        602","             5566862.30","        194","        405","         67.28"
"PGHH","EQ","09-Mar-2018","       9291.30","       9300.00","       9529.90","       9190.95","       9450.00","       9402.70","       9362.53","       3662","            34285601.35","        656","       2440","         66.63"
"PGHH","EQ","12-Mar-2018","       9402.70","       9402.70","       9446.95","       9349.90","       9402.00","       9402.45","       9391.04","       1262","            11851498.75","        344","        829","         65.69"
"PGHH","EQ","13-Mar-2018","       9402.45","       9361.00","       9456.00","       9317.40","       9456.00","       9435.60","       9413.77","       1100","            10355142.85","        319","        919","         83.55"
"PGHH","EQ","14-Mar-2018","       9435.60","       9328.00","       9485.00","       9325.15","       9438.00","       9446.45","       9419.45","       2201","            20732206.40","        423","       1778","         80.78"
"PGHH","EQ","15-Mar-2018","       9446.45","       9445.45","       9579.00","       9362.00","       9400.00","       9449.00","       9443.96","       2022","            19095692.90","        745","       1278","         63.20"
"PGHH","EQ","16-Mar-2018","       9449.00","       9400.05","       9649.00","       9222.00","       9500.00","       9427.50","       9402.73","      28155","           264733816.80","       2533","      24374","         86.57"
"PGHH","EQ","19-Mar-2018","       9427.50","       9499.95","       9499.95","       9220.00","       9220.00","       9304.30","       9309.04","       5078","            47271290.50","       1086","       4094","         80.62"
"PGHH","EQ","20-Mar-2018","       9304.30","       9350.00","       9350.00","       9165.00","       9181.65","       9237.15","       9232.67","       2755","            25436009.60","        883","       2004","         72.74"
"PGHH","EQ","21-Mar-2018","       9237.15","       9181.65","       9288.95","       9165.00","       9175.00","       9200.90","       9223.07","       1064","             9813350.70","        453","        665","         62.50"
"PGHH","EQ","22-Mar-2018","       9200.90","       9242.05","       9439.10","       9161.05","       9370.05","       9320.10","       9281.10","       2856","            26506817.50","       1068","       1976","         69.19"
"PGHH","EQ","23-Mar-2018","       9320.10","       9225.15","       9290.00","       9174.70","       9228.50","       9252.85","       9238.01","       3333","            30790300.00","       1395","       1814","         54.43"
"PGHH","EQ","26-Mar-2018","       9252.85","       9200.20","       9300.00","       9188.90","       9249.95","       9246.70","       9246.67","       3748","            34656506.70","        883","       3099","         82.68"
"PGHH","EQ","27-Mar-2018","       9246.70","       9275.00","       9388.85","       9224.90","       9286.00","       9292.40","       9282.04","       6710","            62282499.05","       2768","       5322","         79.31"
"PGHH","EQ","28-Mar-2018","       9292.40","       9286.00","       9600.00","       9279.80","       9500.00","       9555.75","       9470.97","      11574","           109617028.60","       2984","       8267","         71.43"
"PGHH","EQ","02-Apr-2018","       9555.75","       9565.00","       9627.35","       9352.00","       9400.00","       9391.75","       9417.47","       6453","            60770956.85","       1293","       5656","         87.65"
"PGHH","EQ","03-Apr-2018","       9391.75","       9441.35","       9641.00","       9358.95","       9440.00","       9471.10","       9472.98","       8993","            85190543.30","        768","       7648","         85.04"
"PGHH","EQ","04-Apr-2018","       9471.10","       9475.00","       9650.00","       9440.00","       9560.00","       9610.70","       9607.94","       3561","            34213859.85","        765","       2787","         78.26"
"PGHH","EQ","05-Apr-2018","       9610.70","       9648.00","       9727.00","       9640.00","       9700.00","       9709.45","       9704.03","       3148","            30548297.45","        786","       2054","         65.25"
"PGHH","EQ","06-Apr-2018","       9709.45","       9699.95","       9700.00","       9601.00","       9630.00","       9663.85","       9648.96","       2028","            19568083.05","       1073","       1300","         64.10"
"PGHH","EQ","09-Apr-2018","       9663.85","       9663.85","       9848.10","       9570.00","       9570.00","       9597.95","       9716.12","       5969","            57995517.30","       1993","       3932","         65.87"
"PGHH","EQ","10-Apr-2018","       9597.95","       9571.05","       9689.95","       9510.00","       9521.00","       9594.15","       9598.59","       2299","            22067169.30","       1120","       1568","         68.20"
"PGHH","EQ","11-Apr-2018","       9594.15","       9594.00","       9799.00","       9525.00","       9687.70","       9736.55","       9721.93","       2376","            23099301.70","        726","       1427","         60.06"
"PGHH","EQ","12-Apr-2018","       9736.55","       9830.00","       9830.00","       9601.50","       9685.00","       9727.70","       9732.04","       1824","            17751232.40","        662","        939","         51.48"
"PGHH","EQ","13-Apr-2018","       9727.70","       9630.10","       9780.05","       9630.10","       9672.00","       9697.35","       9717.52","        631","             6131754.70","        290","        366","         58.00"
"PGHH","EQ","16-Apr-2018","       9697.35","       9790.00","       9800.00","       9690.10","       9750.00","       9795.15","       9775.34","       2289","            22375748.40","        544","       1779","         77.72"
"PGHH","EQ","17-Apr-2018","       9795.15","       9799.95","       9800.00","       9761.75","       9800.00","       9797.85","       9798.03","       1911","            18724041.80","        715","       1675","         87.65"
"PGHH","EQ","18-Apr-2018","       9797.85","       9797.00","       9800.00","       9747.65","       9799.00","       9793.65","       9798.99","       3038","            29769338.95","        163","       2861","         94.17"
"PGHH","EQ","19-Apr-2018","       9793.65","       9757.75","       9800.00","       9740.00","       9799.95","       9796.80","       9776.45","        587","             5738775.90","        203","        246","         41.91"
"PGHH","EQ","20-Apr-2018","       9796.80","       9840.00","       9860.95","       9725.00","       9726.00","       9752.00","       9772.27","       1123","            10974263.25","        475","        682","         60.73"
"PGHH","EQ","23-Apr-2018","       9752.00","       9792.35","       9793.95","       9727.60","       9792.00","       9759.50","       9756.23","       1020","             9951350.35","        411","        756","         74.12"
"PGHH","EQ","24-Apr-2018","       9759.50","       9819.95","       9819.95","       9606.00","       9606.00","       9650.80","       9702.17","       1551","            15048060.50","        620","       1077","         69.44"
"PGHH","EQ","25-Apr-2018","       9650.80","       9677.95","       9779.80","       9582.00","       9700.05","       9730.90","       9668.55","       3497","            33810921.15","       1668","       2343","         67.00"
"PGHH","EQ","26-Apr-2018","       9730.90","       9765.00","       9765.00","       9545.00","       9550.00","       9578.90","       9647.06","       1306","            12599065.65","        554","        988","         75.65"
"PGHH","EQ","27-Apr-2018","       9578.90","       9638.00","       9693.00","       9225.50","       9500.00","       9492.00","       9436.26","       6958","            65657479.55","       2226","       4483","         64.43"
"PGHH","EQ","30-Apr-2018","       9492.00","       9493.05","       9594.95","       9430.15","       9550.00","       9536.70","       9489.50","       3434","            32586952.45","        572","       2926","         85.21"
"PGHH","EQ","02-May-2018","       9536.70","       9536.50","       9724.00","       9465.00","       9720.00","       9685.10","       9602.97","       1897","            18216840.00","        736","       1453","         76.59"
"PGHH","EQ","03-May-2018","       9685.10","       9684.95","       9773.00","       9550.00","       9600.00","       9591.60","       9659.08","       1797","            17357369.30","        663","       1222","         68.00"
"PGHH","EQ","04-May-2018","       9591.60","       9677.00","       9797.50","       9668.25","       9750.00","       9759.95","       9738.53","       2692","            26216122.40","        786","       1444","         53.64"
"PGHH","EQ","07-May-2018","       9759.95","       9783.65","       9783.65","       9678.00","       9772.00","       9744.45","       9740.59","        686","             6682047.75","        247","        389","         56.71"
"PGHH","EQ","08-May-2018","       9744.45","       9739.95","       9800.00","       9556.05","       9700.00","       9736.60","       9739.54","       3412","            33231316.40","        863","       2177","         63.80"
