"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"LAXMIMACH","EQ","03-Oct-2017","       5700.30","       5809.00","       5809.00","       5601.00","       5631.00","       5626.00","       5637.76","       4365","            24608830.35","        746","       1596","         36.56"
"LAXMIMACH","EQ","04-Oct-2017","       5626.00","       5668.95","       5724.85","       5635.00","       5650.55","       5643.70","       5675.89","       2022","            11476654.85","        658","        998","         49.36"
"LAXMIMACH","EQ","05-Oct-2017","       5643.70","       5689.95","       5739.00","       5640.05","       5700.00","       5679.85","       5682.28","       1754","             9966722.15","        452","        900","         51.31"
"LAXMIMACH","EQ","06-Oct-2017","       5679.85","       5719.95","       5850.00","       5702.20","       5830.00","       5821.05","       5795.74","       5142","            29801703.60","        865","       1454","         28.28"
"LAXMIMACH","EQ","09-Oct-2017","       5821.05","       5849.95","       5850.00","       5725.00","       5761.05","       5792.25","       5767.96","       2851","            16444462.95","        811","       1730","         60.68"
"LAXMIMACH","EQ","10-Oct-2017","       5792.25","       5800.05","       5839.00","       5750.00","       5800.00","       5801.00","       5788.44","       1389","             8040147.35","        344","        866","         62.35"
"LAXMIMACH","EQ","11-Oct-2017","       5801.00","       5848.00","       5927.00","       5750.00","       5777.10","       5801.80","       5821.15","       5101","            29693702.05","       1129","       2168","         42.50"
"LAXMIMACH","EQ","12-Oct-2017","       5801.80","       5854.95","       5858.00","       5761.25","       5824.35","       5836.95","       5813.91","       2064","            11999904.90","        837","       1243","         60.22"
"LAXMIMACH","EQ","13-Oct-2017","       5836.95","       5874.95","       5874.95","       5777.00","       5803.95","       5799.25","       5797.36","       4228","            24511248.90","        461","       1797","         42.50"
"LAXMIMACH","EQ","16-Oct-2017","       5799.25","       5756.05","       5925.95","       5755.25","       5850.00","       5860.45","       5816.02","       4514","            26253500.35","       1292","       2908","         64.42"
"LAXMIMACH","EQ","17-Oct-2017","       5860.45","       5860.00","       6080.05","       5816.15","       6040.00","       6053.40","       5990.43","       5976","            35798815.00","       1092","       4023","         67.32"
"LAXMIMACH","EQ","18-Oct-2017","       6053.40","       6066.00","       6098.45","       5970.00","       5985.00","       5986.00","       6017.59","       2283","            13738162.50","        502","       1801","         78.89"
"LAXMIMACH","EQ","19-Oct-2017","       5986.00","       6024.00","       6050.00","       5870.10","       5947.00","       5980.45","       6006.91","       3309","            19876868.45","        596","       2733","         82.59"
"LAXMIMACH","EQ","23-Oct-2017","       5980.45","       6050.00","       6069.50","       5953.00","       6030.05","       6043.15","       6023.94","       3538","            21312694.00","        921","       2387","         67.47"
"LAXMIMACH","EQ","24-Oct-2017","       6043.15","       6035.95","       6050.00","       5951.00","       5952.00","       5965.45","       6006.60","       2350","            14115516.15","        580","       1890","         80.43"
"LAXMIMACH","EQ","25-Oct-2017","       5965.45","       5985.00","       6025.05","       5850.00","       5850.00","       5864.45","       5894.75","       2470","            14560027.15","        736","       1614","         65.34"
"LAXMIMACH","EQ","26-Oct-2017","       5864.45","       5815.65","       5978.00","       5815.50","       5880.00","       5861.60","       5885.08","       2144","            12617602.95","        537","       1337","         62.36"
"LAXMIMACH","EQ","27-Oct-2017","       5861.60","       5898.95","       5944.55","       5816.25","       5870.00","       5858.50","       5873.59","       2201","            12927764.40","        592","       1305","         59.29"
"LAXMIMACH","EQ","30-Oct-2017","       5858.50","       5949.45","       5999.95","       5851.00","       5930.10","       5939.05","       5939.33","       2901","            17230006.00","        919","       1872","         64.53"
"LAXMIMACH","EQ","31-Oct-2017","       5939.05","       5975.00","       5995.00","       5846.00","       5863.00","       5855.30","       5898.19","       6967","            41092690.75","        809","       5204","         74.69"
"LAXMIMACH","EQ","01-Nov-2017","       5855.30","       5863.00","       5995.00","       5854.10","       5945.00","       5941.35","       5936.70","       3657","            21710523.50","        707","       2464","         67.38"
"LAXMIMACH","EQ","02-Nov-2017","       5941.35","       5940.95","       6024.95","       5871.50","       5895.00","       5904.30","       5957.33","       2074","            12355511.15","        628","       1274","         61.43"
"LAXMIMACH","EQ","03-Nov-2017","       5904.30","       5910.70","       5939.95","       5845.00","       5850.00","       5862.85","       5878.76","       2962","            17412875.85","        526","       2496","         84.27"
"LAXMIMACH","EQ","06-Nov-2017","       5862.85","       5851.05","       6015.00","       5815.10","       5961.20","       5993.75","       5950.48","       6945","            41326099.80","       1401","       4851","         69.85"
"LAXMIMACH","EQ","07-Nov-2017","       5993.75","       5999.95","       6100.05","       5841.00","       6031.85","       6057.40","       6015.24","      16039","            96478494.80","       4316","       9074","         56.57"
"LAXMIMACH","EQ","08-Nov-2017","       6057.40","       6049.05","       6074.00","       5811.40","       5825.10","       5867.25","       5919.85","       6794","            40219443.45","       1717","       3956","         58.23"
"LAXMIMACH","EQ","09-Nov-2017","       5867.25","       5899.90","       5899.90","       5800.00","       5820.00","       5819.80","       5829.54","       2438","            14212413.95","        655","       1300","         53.32"
"LAXMIMACH","EQ","10-Nov-2017","       5819.80","       5800.05","       5844.00","       5781.00","       5783.00","       5788.30","       5815.98","       1734","            10084912.50","        380","       1154","         66.55"
"LAXMIMACH","EQ","13-Nov-2017","       5788.30","       5765.00","       5819.95","       5714.95","       5810.00","       5804.60","       5782.48","       3742","            21638058.75","        965","       2424","         64.78"
"LAXMIMACH","EQ","14-Nov-2017","       5804.60","       5788.20","       5835.00","       5726.50","       5775.00","       5775.60","       5766.33","       3284","            18936642.75","       1563","       2367","         72.08"
"LAXMIMACH","EQ","15-Nov-2017","       5775.60","       5745.00","       5799.95","       5725.00","       5747.95","       5745.85","       5762.25","       3391","            19539774.75","       1130","       2161","         63.73"
"LAXMIMACH","EQ","16-Nov-2017","       5745.85","       5759.85","       5798.95","       5686.00","       5700.00","       5704.25","       5726.22","       1708","             9780390.65","        366","       1212","         70.96"
"LAXMIMACH","EQ","17-Nov-2017","       5704.25","       5769.95","       5819.95","       5700.00","       5700.00","       5713.80","       5745.71","       2300","            13215135.10","        459","       1651","         71.78"
"LAXMIMACH","EQ","20-Nov-2017","       5713.80","       5779.00","       5779.90","       5702.00","       5718.00","       5715.95","       5731.73","       1434","             8219304.60","        303","        978","         68.20"
"LAXMIMACH","EQ","21-Nov-2017","       5715.95","       5712.80","       5872.10","       5701.05","       5832.00","       5820.25","       5796.44","       2177","            12618842.35","        461","       1267","         58.20"
"LAXMIMACH","EQ","22-Nov-2017","       5820.25","       5766.00","       5837.25","       5766.00","       5814.90","       5807.25","       5805.41","       1261","             7320617.00","        474","        989","         78.43"
"LAXMIMACH","EQ","23-Nov-2017","       5807.25","       5828.70","       5834.00","       5795.00","       5800.00","       5803.90","       5802.41","       5487","            31837827.65","       1844","       4813","         87.72"
"LAXMIMACH","EQ","24-Nov-2017","       5803.90","       5803.95","       5820.00","       5754.95","       5817.65","       5805.65","       5792.79","       2201","            12749923.40","        300","       1486","         67.51"
"LAXMIMACH","EQ","27-Nov-2017","       5805.65","       5845.00","       5845.00","       5790.00","       5790.00","       5805.20","       5804.85","       3845","            22319662.25","        767","       2513","         65.36"
"LAXMIMACH","EQ","28-Nov-2017","       5805.20","       5775.00","       5840.00","       5775.00","       5800.00","       5802.35","       5814.30","       1580","             9186600.55","        336","       1119","         70.82"
"LAXMIMACH","EQ","29-Nov-2017","       5802.35","       5780.20","       5916.00","       5780.20","       5800.00","       5808.40","       5847.61","       1799","            10519847.40","        560","       1019","         56.64"
"LAXMIMACH","EQ","30-Nov-2017","       5808.40","       5815.00","       5830.00","       5750.00","       5766.60","       5796.35","       5781.55","       2236","            12927551.10","        920","       1467","         65.61"
"LAXMIMACH","EQ","01-Dec-2017","       5796.35","       5800.00","       5820.80","       5656.60","       5680.00","       5683.40","       5732.86","       3696","            21188664.95","        611","       2897","         78.38"
"LAXMIMACH","EQ","04-Dec-2017","       5683.40","       5700.00","       5735.00","       5636.00","       5671.20","       5673.45","       5674.77","       1441","             8177342.70","        319","        974","         67.59"
"LAXMIMACH","EQ","05-Dec-2017","       5673.45","       5660.10","       5739.80","       5660.05","       5686.00","       5683.20","       5674.87","       2734","            15515087.25","        306","       2077","         75.97"
"LAXMIMACH","EQ","06-Dec-2017","       5683.20","       5704.95","       5717.75","       5680.00","       5700.00","       5699.75","       5700.99","       1656","             9440841.15","        421","       1369","         82.67"
"LAXMIMACH","EQ","07-Dec-2017","       5699.75","       5700.05","       5735.00","       5682.50","       5700.00","       5711.85","       5705.97","       3235","            18458801.50","        396","       2820","         87.17"
"LAXMIMACH","EQ","08-Dec-2017","       5711.85","       5719.00","       5758.80","       5700.00","       5755.00","       5746.30","       5742.48","        985","             5656341.25","        272","        786","         79.80"
"LAXMIMACH","EQ","11-Dec-2017","       5746.30","       5672.10","       5789.00","       5672.10","       5700.00","       5703.35","       5709.79","       2006","            11453842.30","        262","       1530","         76.27"
"LAXMIMACH","EQ","12-Dec-2017","       5703.35","       5661.95","       5949.00","       5661.95","       5860.00","       5861.95","       5806.03","       2881","            16727159.05","        901","       1827","         63.42"
"LAXMIMACH","EQ","13-Dec-2017","       5861.95","       5859.00","       5910.05","       5800.00","       5800.00","       5802.20","       5812.02","       3341","            19417961.35","        498","       2612","         78.18"
"LAXMIMACH","EQ","14-Dec-2017","       5802.20","       5831.00","       5848.45","       5760.00","       5814.00","       5801.15","       5799.58","       3188","            18489073.10","       1764","       2558","         80.24"
"LAXMIMACH","EQ","15-Dec-2017","       5801.15","       5868.05","       5908.95","       5808.60","       5808.60","       5834.35","       5856.01","       1551","             9082664.90","        534","       1024","         66.02"
"LAXMIMACH","EQ","18-Dec-2017","       5834.35","       5850.00","       5850.00","       5765.40","       5784.00","       5794.40","       5802.96","       2862","            16608060.80","        768","       2104","         73.52"
"LAXMIMACH","EQ","19-Dec-2017","       5794.40","       5762.20","       5929.95","       5762.20","       5810.00","       5812.15","       5837.33","       2868","            16741459.70","        690","       1721","         60.01"
"LAXMIMACH","EQ","20-Dec-2017","       5812.15","       5805.55","       5839.95","       5780.00","       5809.95","       5801.30","       5805.35","       2951","            17131587.65","        488","       2110","         71.50"
"LAXMIMACH","EQ","21-Dec-2017","       5801.30","       5848.00","       5890.00","       5770.00","       5770.00","       5808.00","       5837.29","       2888","            16858094.15","        488","       1593","         55.16"
"LAXMIMACH","EQ","22-Dec-2017","       5808.00","       5840.00","       5854.00","       5800.00","       5834.10","       5804.35","       5813.98","       2775","            16133797.55","        519","       2143","         77.23"
"LAXMIMACH","EQ","26-Dec-2017","       5804.35","       5822.35","       5984.00","       5817.10","       5940.90","       5936.40","       5949.77","       9991","            59444197.45","       1262","       6899","         69.05"
"LAXMIMACH","EQ","27-Dec-2017","       5936.40","       5995.00","       5995.00","       5880.00","       5911.00","       5897.75","       5949.70","       2537","            15094399.40","        481","       1817","         71.62"
"LAXMIMACH","EQ","28-Dec-2017","       5897.75","       5919.95","       5965.00","       5840.00","       5844.10","       5849.00","       5896.97","       2384","            14058382.35","        491","       1817","         76.22"
"LAXMIMACH","EQ","29-Dec-2017","       5849.00","       5897.05","       5919.95","       5814.65","       5825.00","       5840.50","       5867.03","       1106","             6488938.75","        220","        980","         88.61"
"LAXMIMACH","EQ","01-Jan-2018","       5840.50","       5898.85","       5944.95","       5815.00","       5830.10","       5856.45","       5879.78","       1742","            10242572.50","        545","       1080","         62.00"
"LAXMIMACH","EQ","02-Jan-2018","       5856.45","       5900.00","       5900.00","       5800.00","       5840.00","       5804.60","       5812.25","       1820","            10578289.05","        562","       1308","         71.87"
"LAXMIMACH","EQ","03-Jan-2018","       5804.60","       5815.05","       5839.95","       5800.00","       5800.35","       5803.55","       5813.72","       1158","             6732291.25","        467","        773","         66.75"
"LAXMIMACH","EQ","04-Jan-2018","       5803.55","       5820.05","       5975.00","       5801.25","       5950.00","       5951.95","       5952.67","      14312","            85194600.90","       1435","       9415","         65.78"
"LAXMIMACH","EQ","05-Jan-2018","       5951.95","       5963.00","       6599.00","       5912.00","       6490.00","       6508.25","       6407.76","      59217","           379448521.40","       9922","      23999","         40.53"
"LAXMIMACH","EQ","08-Jan-2018","       6508.25","       6549.00","       6619.00","       6425.00","       6510.00","       6492.00","       6507.82","      12656","            82362917.70","       2476","       8767","         69.27"
"LAXMIMACH","EQ","09-Jan-2018","       6492.00","       6450.00","       6505.00","       6400.00","       6495.00","       6470.90","       6437.15","       6979","            44924859.75","       1263","       4922","         70.53"
"LAXMIMACH","EQ","10-Jan-2018","       6470.90","       6401.00","       6499.00","       6350.00","       6354.85","       6380.75","       6431.12","       2588","            16643728.35","        702","       1710","         66.07"
"LAXMIMACH","EQ","11-Jan-2018","       6380.75","       6390.00","       6444.00","       6375.05","       6379.00","       6385.45","       6405.51","       1727","            11062315.65","        421","       1151","         66.65"
"LAXMIMACH","EQ","12-Jan-2018","       6385.45","       6387.05","       6478.00","       6352.00","       6449.95","       6428.35","       6431.84","       3151","            20266739.15","        673","       2165","         68.71"
"LAXMIMACH","EQ","15-Jan-2018","       6428.35","       6420.00","       6450.00","       6296.00","       6419.00","       6396.00","       6365.29","       6995","            44525194.70","       1225","       4371","         62.49"
"LAXMIMACH","EQ","16-Jan-2018","       6396.00","       6396.35","       6415.55","       6270.00","       6321.00","       6288.35","       6348.87","       5043","            32017343.30","       1014","       3231","         64.07"
"LAXMIMACH","EQ","17-Jan-2018","       6288.35","       6288.00","       6288.00","       6180.00","       6218.00","       6233.90","       6232.48","       3320","            20691840.10","        544","       2151","         64.79"
"LAXMIMACH","EQ","18-Jan-2018","       6233.90","       6248.05","       6318.95","       6030.00","       6055.00","       6081.35","       6181.62","       4407","            27242395.10","        935","       3434","         77.92"
"LAXMIMACH","EQ","19-Jan-2018","       6081.35","       6080.00","       6160.00","       6050.00","       6135.00","       6116.90","       6097.13","       2141","            13053949.05","        893","       1474","         68.85"
"LAXMIMACH","EQ","22-Jan-2018","       6116.90","       6120.00","       6249.90","       6045.10","       6210.00","       6226.15","       6185.11","       5641","            34890210.75","       1536","       2780","         49.28"
"LAXMIMACH","EQ","23-Jan-2018","       6226.15","       6226.15","       6273.90","       6181.95","       6200.00","       6210.45","       6208.58","       3298","            20475905.70","        456","       2840","         86.11"
"LAXMIMACH","EQ","24-Jan-2018","       6210.45","       6200.00","       6250.00","       6170.10","       6202.00","       6205.15","       6205.71","       4403","            27323756.35","        740","       3422","         77.72"
"LAXMIMACH","EQ","25-Jan-2018","       6205.15","       6215.00","       6230.00","       6161.00","       6199.95","       6205.05","       6209.29","       2252","            13983326.75","        459","       1521","         67.54"
"LAXMIMACH","EQ","29-Jan-2018","       6205.05","       6239.00","       6249.80","       6200.00","       6200.00","       6203.50","       6224.28","       4722","            29391044.75","        697","       3790","         80.26"
"LAXMIMACH","EQ","30-Jan-2018","       6203.50","       6175.00","       6305.45","       6096.60","       6100.00","       6104.85","       6200.22","       4638","            28756635.75","       1033","       2553","         55.05"
"LAXMIMACH","EQ","31-Jan-2018","       6104.85","       6100.00","       6196.95","       6000.10","       6018.00","       6023.05","       6038.08","       2502","            15107281.05","        613","       1755","         70.14"
"LAXMIMACH","EQ","01-Feb-2018","       6023.05","       6041.55","       6132.90","       5921.00","       6098.95","       6096.85","       6020.59","      18714","           112669375.80","       2699","      15827","         84.57"
"LAXMIMACH","EQ","02-Feb-2018","       6096.85","       5953.05","       6100.00","       5750.00","       5790.00","       5799.65","       5846.17","       8205","            47967844.50","       3354","       5600","         68.25"
"LAXMIMACH","EQ","05-Feb-2018","       5799.65","       5625.00","       5783.95","       5616.00","       5700.05","       5714.30","       5701.51","      24252","           138273034.50","       1061","      22631","         93.32"
"LAXMIMACH","EQ","06-Feb-2018","       5714.30","       5405.00","       5740.00","       5405.00","       5700.00","       5717.05","       5605.60","       4534","            25415807.90","        920","       2394","         52.80"
"LAXMIMACH","EQ","07-Feb-2018","       5717.05","       5755.00","       5821.00","       5651.05","       5651.05","       5680.75","       5692.30","      13114","            74648814.20","        602","      12000","         91.51"
"LAXMIMACH","EQ","08-Feb-2018","       5680.75","       5735.00","       5793.95","       5672.15","       5720.00","       5724.35","       5742.46","       1788","            10267526.45","        339","       1144","         63.98"
"LAXMIMACH","EQ","09-Feb-2018","       5724.35","       5688.00","       5800.00","       5600.05","       5730.00","       5738.30","       5706.96","       2041","            11647897.35","        481","       1476","         72.32"
"LAXMIMACH","EQ","12-Feb-2018","       5738.30","       5774.55","       5910.70","       5750.00","       5835.00","       5862.65","       5841.99","       1903","            11117307.50","        530","       1223","         64.27"
"LAXMIMACH","EQ","14-Feb-2018","       5862.65","       5910.00","       5945.45","       5880.00","       5901.00","       5902.50","       5899.79","       2137","            12607847.25","        433","       1681","         78.66"
"LAXMIMACH","EQ","15-Feb-2018","       5902.50","       5883.75","       5940.05","       5861.00","       5932.00","       5884.20","       5901.62","       1431","             8445221.75","        314","        993","         69.39"
"LAXMIMACH","EQ","16-Feb-2018","       5884.20","       5930.00","       5943.00","       5851.00","       5910.00","       5865.85","       5870.74","       2170","            12739501.75","        295","       1729","         79.68"
"LAXMIMACH","EQ","19-Feb-2018","       5865.85","       5875.00","       6090.00","       5800.10","       6070.05","       6047.50","       5935.68","      14979","            88910597.45","       2146","       5143","         34.33"
"LAXMIMACH","EQ","20-Feb-2018","       6047.50","       6089.75","       6181.90","       6001.00","       6050.00","       6074.40","       6122.90","      12139","            74325935.60","       1830","       5587","         46.03"
"LAXMIMACH","EQ","21-Feb-2018","       6074.40","       6100.00","       6130.05","       5953.00","       6050.00","       6022.35","       6013.89","       8559","            51472909.70","        779","       7364","         86.04"
"LAXMIMACH","EQ","22-Feb-2018","       6022.35","       6049.95","       6060.85","       6000.10","       6030.90","       6027.05","       6026.38","       1530","             9220362.35","        253","       1198","         78.30"
"LAXMIMACH","EQ","23-Feb-2018","       6027.05","       6030.95","       6250.00","       6006.35","       6150.00","       6180.80","       6185.03","      12170","            75271804.10","       1708","       7861","         64.59"
"LAXMIMACH","EQ","26-Feb-2018","       6180.80","       6300.00","       6495.00","       6200.00","       6395.00","       6392.90","       6383.95","      16341","           104320071.25","       3634","      10084","         61.71"
"LAXMIMACH","EQ","27-Feb-2018","       6392.90","       6418.95","       6549.00","       6390.00","       6440.00","       6427.75","       6444.80","       5237","            33751391.55","       1002","       3398","         64.88"
"LAXMIMACH","EQ","28-Feb-2018","       6427.75","       6352.00","       6825.00","       6315.00","       6795.00","       6778.60","       6652.79","      21607","           143746747.40","       4140","       9640","         44.62"
"LAXMIMACH","EQ","01-Mar-2018","       6778.60","       6726.00","       6841.60","       6650.00","       6670.00","       6665.80","       6750.49","       8933","            60302167.50","       1780","       5550","         62.13"
"LAXMIMACH","EQ","05-Mar-2018","       6665.80","       6665.80","       6686.00","       6512.10","       6564.00","       6585.15","       6573.74","       5821","            38265768.75","       1096","       3234","         55.56"
"LAXMIMACH","EQ","06-Mar-2018","       6585.15","       6621.95","       6639.85","       6450.00","       6450.00","       6470.20","       6500.95","       8159","            53041271.55","       1239","       6451","         79.07"
"LAXMIMACH","EQ","07-Mar-2018","       6470.20","       6450.10","       6470.95","       6270.00","       6270.00","       6294.25","       6318.92","       6895","            43568956.15","       1584","       4193","         60.81"
"LAXMIMACH","EQ","08-Mar-2018","       6294.25","       6311.00","       6535.00","       6200.00","       6500.00","       6477.65","       6372.82","       8539","            54417550.30","       1632","       4628","         54.20"
"LAXMIMACH","EQ","09-Mar-2018","       6477.65","       6509.00","       6580.00","       6389.00","       6444.00","       6428.85","       6483.17","       4160","            26969989.05","        880","       2193","         52.72"
"LAXMIMACH","EQ","12-Mar-2018","       6428.85","       6492.05","       6544.90","       6382.05","       6405.00","       6424.85","       6464.82","       2864","            18515256.15","        639","       1704","         59.50"
"LAXMIMACH","EQ","13-Mar-2018","       6424.85","       6400.00","       6564.00","       6321.20","       6430.00","       6453.25","       6494.22","       4652","            30211134.60","        829","       2271","         48.82"
"LAXMIMACH","EQ","14-Mar-2018","       6453.25","       6409.80","       6520.00","       6401.00","       6403.00","       6415.30","       6445.08","       1987","            12806382.60","        450","        981","         49.37"
"LAXMIMACH","EQ","15-Mar-2018","       6415.30","       6422.10","       6950.60","       6420.00","       6831.00","       6836.15","       6819.82","      22714","           154905314.60","       4143","      10612","         46.72"
"LAXMIMACH","EQ","16-Mar-2018","       6836.15","       6850.00","       6964.80","       6705.00","       6904.00","       6897.55","       6857.47","      10720","            73512070.85","       2438","       5608","         52.31"
"LAXMIMACH","EQ","19-Mar-2018","       6897.55","       6897.55","       6899.00","       6600.00","       6610.00","       6633.10","       6729.71","       5661","            38096870.45","       1182","       3559","         62.87"
"LAXMIMACH","EQ","20-Mar-2018","       6633.10","       6639.30","       6800.00","       6521.60","       6636.40","       6595.30","       6600.98","       7472","            49322525.85","       1174","       4992","         66.81"
"LAXMIMACH","EQ","21-Mar-2018","       6595.30","       6601.00","       6778.00","       6601.00","       6610.00","       6613.45","       6647.60","       6217","            41328158.05","       1085","       3897","         62.68"
"LAXMIMACH","EQ","22-Mar-2018","       6613.45","       6640.05","       6660.00","       6510.00","       6602.10","       6574.80","       6567.26","       5674","            37262650.65","       1028","       3990","         70.32"
"LAXMIMACH","EQ","23-Mar-2018","       6574.80","       6501.50","       6705.00","       6390.00","       6699.00","       6609.50","       6525.99","      13223","            86293152.80","       2070","       7914","         59.85"
"LAXMIMACH","EQ","26-Mar-2018","       6609.50","       6550.15","       6740.00","       6510.00","       6700.00","       6699.70","       6648.05","       7518","            49980032.25","       1506","       4949","         65.83"
"LAXMIMACH","EQ","27-Mar-2018","       6699.70","       6750.00","       6875.00","       6626.65","       6817.00","       6763.80","       6744.55","      11502","            77575801.10","       2782","       7759","         67.46"
"LAXMIMACH","EQ","28-Mar-2018","       6763.80","       6731.10","       6950.60","       6610.10","       6950.00","       6906.35","       6861.67","      11456","            78607276.20","       2195","       6769","         59.09"
"LAXMIMACH","EQ","02-Apr-2018","       6906.35","       6960.00","       7239.00","       6900.00","       7200.00","       7201.25","       7141.36","      17000","           121403073.75","       3338","       8164","         48.02"
"LAXMIMACH","EQ","03-Apr-2018","       7201.25","       7200.00","       7448.00","       7120.20","       7384.00","       7386.30","       7280.49","      10934","            79604906.30","       2372","       4525","         41.38"
"LAXMIMACH","EQ","04-Apr-2018","       7386.30","       7350.00","       7640.00","       7341.00","       7350.00","       7378.05","       7498.50","      17821","           133630776.00","       3626","       7806","         43.80"
"LAXMIMACH","EQ","05-Apr-2018","       7378.05","       7415.00","       7539.00","       7375.00","       7375.00","       7450.00","       7464.50","       5572","            41592173.30","       1354","       2373","         42.59"
"LAXMIMACH","EQ","06-Apr-2018","       7450.00","       7454.90","       7830.00","       7450.00","       7599.95","       7616.90","       7635.10","      15847","           120993451.05","       2844","       8372","         52.83"
"LAXMIMACH","EQ","09-Apr-2018","       7616.90","       7616.90","       7700.00","       7525.00","       7564.00","       7582.90","       7616.12","       8532","            64980775.00","       2248","       3823","         44.81"
"LAXMIMACH","EQ","10-Apr-2018","       7582.90","       7609.00","       7630.00","       7499.00","       7620.05","       7560.65","       7561.96","       7100","            53689923.20","       1477","       4537","         63.90"
"LAXMIMACH","EQ","11-Apr-2018","       7560.65","       7600.00","       7757.00","       7515.10","       7610.00","       7622.20","       7619.19","       6757","            51482898.85","       1818","       2556","         37.83"
"LAXMIMACH","EQ","12-Apr-2018","       7622.20","       7621.95","       7657.95","       7525.00","       7525.05","       7564.60","       7587.69","       5357","            40647252.45","       1162","       3766","         70.30"
"LAXMIMACH","EQ","13-Apr-2018","       7564.60","       7611.00","       7724.00","       7530.10","       7600.00","       7579.05","       7614.32","       8598","            65467917.35","       2123","       4969","         57.79"
"LAXMIMACH","EQ","16-Apr-2018","       7579.05","       7590.00","       7623.70","       7520.00","       7520.00","       7546.15","       7571.22","       3033","            22963508.00","       1082","       1813","         59.78"
"LAXMIMACH","EQ","17-Apr-2018","       7546.15","       7598.45","       7598.45","       7460.00","       7500.00","       7501.55","       7521.26","       3154","            23722060.00","       1247","       1820","         57.70"
"LAXMIMACH","EQ","18-Apr-2018","       7501.55","       7550.00","       7550.00","       7411.10","       7470.00","       7449.45","       7481.02","       3299","            24679875.05","       1115","       2162","         65.54"
"LAXMIMACH","EQ","19-Apr-2018","       7449.45","       7438.55","       7590.90","       7365.50","       7415.00","       7431.85","       7501.39","       5252","            39397315.30","       1540","       3622","         68.96"
"LAXMIMACH","EQ","20-Apr-2018","       7431.85","       7420.00","       7490.00","       7375.00","       7408.70","       7408.35","       7434.11","       3769","            28019162.50","       1020","       2268","         60.18"
"LAXMIMACH","EQ","23-Apr-2018","       7408.35","       7350.25","       7551.00","       7329.00","       7520.00","       7518.70","       7500.66","       4627","            34705553.40","       1248","       2658","         57.45"
"LAXMIMACH","EQ","24-Apr-2018","       7518.70","       7510.85","       8080.00","       7510.85","       7963.30","       7982.60","       7840.03","      24613","           192966622.45","       5770","       9298","         37.78"
